date,temperature,humidity,rainfall,wind_speed,pressure,city
2007-08-01,26.79,84.65,18.76,4.11,999.8,Chennai
2007-08-01,29.3,81.98,75.34,1.96,975.8,Delhi
2007-08-01,25.34,83.69,16.73,1.68,949.3,Hyderabad
2007-08-01,26.74,91.36,22.43,2.94,993.5,Mumbai
2007-08-02,22.17,84.63,11.68,4.03,914.8,Bangalore
2007-08-02,27.19,81.47,6.87,4.13,1000.4,Chennai
2007-08-02,27.87,87.23,73.41,1.69,976.4,Delhi
2007-08-02,25.2,83.46,5.86,2.72,948.8,Hyderabad
2007-08-02,26.51,91.93,36.92,3.16,992.6,Mumbai
2007-08-03,21.66,85.31,1.52,4.25,915.8,Bangalore
2007-08-03,27.88,79.01,1.95,3.88,1001.2,Chennai
2007-08-03,27.9,86.07,7.15,1.47,977.3,Delhi
2007-08-03,24.53,87.11,7.41,4.0,949.2,Hyderabad
2007-08-03,26.63,93.07,69.45,4.46,992.3,Mumbai
2007-08-04,22.17,85.83,5.59,4.8,914.6,Bangalore
2007-08-04,28.15,78.16,1.34,3.57,999.7,Chennai
2007-08-04,28.36,86.22,3.99,1.47,974.2,Delhi
2007-08-04,25.31,79.71,1.21,4.88,947.5,Hyderabad
2007-08-04,26.26,92.26,32.02,4.86,991.8,Mumbai
2007-08-05,22.1,83.54,4.7,5.56,913.8,Bangalore
2007-08-05,27.36,81.56,2.49,4.55,998.7,Chennai
2007-08-05,28.33,88.33,3.06,1.51,973.3,Delhi
2007-08-05,25.09,81.89,11.69,5.45,946.5,Hyderabad
2007-08-05,26.16,92.73,42.17,4.64,991.6,Mumbai
2007-08-06,21.33,87.71,0.78,5.39,913.8,Bangalore
2007-08-06,26.52,82.42,0.37,4.83,999.3,Chennai
2007-08-06,29.63,84.71,0.22,1.44,974.7,Delhi
2007-08-06,25.12,82.67,6.82,5.43,945.4,Hyderabad
2007-08-06,26.21,92.11,23.03,4.57,991.0,Mumbai
2007-08-07,22.22,84.79,0.43,5.5,914.0,Bangalore
2007-08-07,28.44,74.0,0.0,4.81,998.7,Chennai
2007-08-07,29.8,83.5,0.01,2.07,975.3,Delhi
2007-08-07,25.22,77.47,0.4,7.53,945.0,Hyderabad
2007-08-07,26.07,92.98,53.02,5.4,990.5,Mumbai
2007-08-08,22.69,82.4,0.81,5.66,913.6,Bangalore
2007-08-08,28.9,72.64,0.06,4.29,998.2,Chennai
2007-08-08,29.26,84.19,0.02,3.56,973.8,Delhi
2007-08-08,25.72,78.93,4.17,5.89,945.7,Hyderabad
2007-08-08,26.03,92.49,52.25,5.57,989.3,Mumbai
2007-08-09,22.95,83.03,2.0,5.14,913.0,Bangalore
2007-08-09,28.4,77.33,1.14,3.17,998.0,Chennai
2007-08-09,28.84,86.67,2.43,3.04,973.8,Delhi
2007-08-09,26.11,76.92,0.16,4.35,946.4,Hyderabad
2007-08-09,26.21,90.62,11.64,5.91,989.3,Mumbai
2007-08-10,22.66,83.76,0.43,4.58,913.7,Bangalore
2007-08-10,28.77,75.58,0.3,3.36,998.2,Chennai
2007-08-10,30.18,79.6,0.73,0.94,974.7,Delhi
2007-08-10,26.74,73.4,0.63,4.37,947.3,Hyderabad
2007-08-10,26.45,89.9,8.79,4.68,991.9,Mumbai
2007-08-11,22.48,83.75,2.44,4.27,914.7,Bangalore
2007-08-11,28.89,73.14,4.16,3.15,999.3,Chennai
2007-08-11,30.57,77.87,1.02,1.89,973.1,Delhi
2007-08-11,25.17,81.95,7.47,3.99,948.3,Hyderabad
2007-08-11,26.26,89.97,7.2,4.25,993.4,Mumbai
2007-08-12,21.92,82.59,0.05,4.27,915.7,Bangalore
2007-08-12,28.08,76.16,4.91,3.47,1000.4,Chennai
2007-08-12,30.6,77.03,5.58,2.53,971.6,Delhi
2007-08-12,24.94,81.54,2.4,4.01,949.1,Hyderabad
2007-08-12,26.12,90.38,4.45,4.45,994.2,Mumbai
2007-08-13,21.97,81.17,0.0,3.86,915.9,Bangalore
2007-08-13,28.35,72.31,0.2,2.85,1000.7,Chennai
2007-08-13,29.37,82.26,3.25,2.25,972.4,Delhi
2007-08-13,25.72,77.07,0.11,4.45,949.6,Hyderabad
2007-08-13,25.95,88.88,5.91,5.03,994.5,Mumbai
2007-08-14,22.45,80.48,0.0,3.24,916.0,Bangalore
2007-08-14,28.67,71.97,0.12,2.6,1000.9,Chennai
2007-08-14,29.35,78.18,0.86,2.05,973.3,Delhi
2007-08-14,26.05,74.96,0.0,4.02,950.4,Hyderabad
2007-08-14,25.67,90.44,5.88,4.22,995.2,Mumbai
2007-08-15,22.97,79.86,0.03,2.21,915.7,Bangalore
2007-08-15,28.8,74.46,0.01,2.11,1000.9,Chennai
2007-08-15,29.93,73.85,0.08,2.14,974.3,Delhi
2007-08-15,26.18,76.22,1.33,3.29,950.7,Hyderabad
2007-08-15,26.27,88.45,3.75,4.19,995.6,Mumbai
2007-08-16,23.24,82.5,0.61,1.68,915.1,Bangalore
2007-08-16,28.61,76.77,12.03,2.27,1000.6,Chennai
2007-08-16,30.4,70.68,0.02,2.52,974.0,Delhi
2007-08-16,25.85,78.42,0.39,3.24,950.2,Hyderabad
2007-08-16,26.16,88.67,1.68,3.74,995.5,Mumbai
2007-08-17,23.27,83.57,0.36,2.14,915.3,Bangalore
2007-08-17,26.84,86.63,16.79,2.78,1001.0,Chennai
2007-08-17,30.15,69.07,2.25,2.52,974.8,Delhi
2007-08-17,25.65,79.37,0.34,2.99,950.4,Hyderabad
2007-08-17,26.26,88.49,2.2,3.45,996.0,Mumbai
2007-08-18,22.42,84.2,0.47,2.79,916.1,Bangalore
2007-08-18,27.38,80.88,18.12,2.48,1001.7,Chennai
2007-08-18,30.52,68.57,1.36,2.09,976.2,Delhi
2007-08-18,24.85,82.21,5.56,3.4,950.8,Hyderabad
2007-08-18,25.83,90.82,3.0,2.95,996.8,Mumbai
2007-08-19,23.1,79.06,0.4,2.91,915.9,Bangalore
2007-08-19,28.24,76.27,4.83,2.24,1000.9,Chennai
2007-08-19,27.91,84.18,6.82,1.72,978.7,Delhi
2007-08-19,24.69,79.16,5.38,3.76,950.4,Hyderabad
2007-08-19,25.89,91.39,16.27,3.57,996.1,Mumbai
2007-08-20,22.12,84.76,4.96,3.2,916.0,Bangalore
2007-08-20,28.57,76.81,12.04,2.64,1001.0,Chennai
2007-08-20,28.14,81.97,0.4,2.18,981.0,Delhi
2007-08-20,25.02,78.41,1.61,3.39,950.5,Hyderabad
2007-08-20,26.07,88.26,9.77,1.9,995.8,Mumbai
2007-08-21,22.65,83.67,16.13,3.34,915.1,Bangalore
2007-08-21,27.5,82.69,9.2,2.66,1000.7,Chennai
2007-08-21,27.7,81.54,0.06,2.76,980.2,Delhi
2007-08-21,24.93,79.1,0.9,2.68,949.4,Hyderabad
2007-08-21,26.24,89.93,3.03,2.72,994.3,Mumbai
2007-08-22,22.3,82.15,23.52,2.91,914.6,Bangalore
2007-08-22,27.37,79.16,12.83,3.0,1000.0,Chennai
2007-08-22,28.27,82.92,2.35,2.68,979.0,Delhi
2007-08-22,25.8,77.6,0.12,2.28,949.3,Hyderabad
2007-08-22,26.54,88.14,8.14,3.06,993.5,Mumbai
2007-08-23,21.74,86.3,20.73,2.63,914.8,Bangalore
2007-08-23,27.81,79.39,8.27,2.31,1000.0,Chennai
2007-08-23,29.86,77.23,2.51,1.05,978.5,Delhi
2007-08-23,25.96,78.76,1.3,1.88,949.9,Hyderabad
2007-08-23,26.55,88.71,4.3,2.41,994.6,Mumbai
2007-08-24,22.41,86.06,8.24,2.29,914.5,Bangalore
2007-08-24,27.63,80.79,2.8,2.44,1000.1,Chennai
2007-08-24,29.79,77.17,1.77,1.46,980.0,Delhi
2007-08-24,24.73,88.77,31.91,1.48,950.4,Hyderabad
2007-08-24,26.84,88.66,2.03,2.07,995.1,Mumbai
2007-08-25,22.79,87.41,17.85,1.93,913.8,Bangalore
2007-08-25,27.48,84.0,1.48,2.78,1000.1,Chennai
2007-08-25,30.51,74.12,1.23,1.08,980.0,Delhi
2007-08-25,25.87,84.21,40.28,1.01,949.8,Hyderabad
2007-08-25,26.37,90.93,8.92,1.47,994.9,Mumbai
2007-08-26,22.95,86.34,5.14,2.89,913.3,Bangalore
2007-08-26,27.92,83.44,7.9,3.56,998.9,Chennai
2007-08-26,31.03,70.04,1.19,1.21,978.3,Delhi
2007-08-26,25.43,86.06,8.63,1.87,949.0,Hyderabad
2007-08-26,26.11,94.23,46.12,2.27,992.7,Mumbai
2007-08-27,23.0,85.97,0.34,2.28,913.7,Bangalore
2007-08-27,27.84,83.66,3.51,2.66,999.3,Chennai
2007-08-27,29.97,74.71,4.25,1.44,978.7,Delhi
2007-08-27,25.36,86.04,3.22,2.18,949.0,Hyderabad
2007-08-27,26.62,92.14,30.25,2.09,992.6,Mumbai
2007-08-28,23.07,87.09,0.37,2.9,913.6,Bangalore
2007-08-28,27.26,86.58,3.05,2.69,999.4,Chennai
2007-08-28,28.9,79.18,1.55,1.63,979.5,Delhi
2007-08-28,24.92,90.87,32.91,1.78,948.8,Hyderabad
2007-08-28,26.44,92.4,12.31,3.35,992.6,Mumbai
2007-08-29,22.72,88.79,23.69,3.05,913.8,Bangalore
2007-08-29,27.44,84.79,16.01,1.81,999.3,Chennai
2007-08-29,27.84,84.01,0.88,1.44,979.4,Delhi
2007-08-29,25.21,88.48,7.69,1.56,948.9,Hyderabad
2007-08-29,25.84,92.7,45.31,3.02,992.9,Mumbai
2007-08-30,22.35,86.88,9.53,3.27,913.8,Bangalore
2007-08-30,27.14,85.18,11.68,3.01,999.2,Chennai
2007-08-30,28.63,82.34,0.78,1.66,978.1,Delhi
2007-08-30,25.13,87.21,6.36,2.11,948.7,Hyderabad
2007-08-30,26.22,91.76,24.48,3.05,992.9,Mumbai
2007-08-31,21.98,86.08,7.11,3.54,914.1,Bangalore
2007-08-31,26.98,82.4,5.27,3.25,999.6,Chennai
2007-08-31,28.57,82.14,1.14,1.62,977.6,Delhi
2007-08-31,24.6,87.21,8.2,2.93,948.8,Hyderabad
2007-08-31,26.36,91.39,14.44,3.85,992.8,Mumbai
2007-09-01,22.54,83.63,1.15,3.77,913.8,Bangalore
2007-09-01,27.37,81.82,5.82,2.4,999.0,Chennai
2007-09-01,29.5,76.25,1.24,1.09,977.2,Delhi
2007-09-01,24.36,87.66,6.52,2.54,948.3,Hyderabad
2007-09-01,26.12,92.3,9.94,3.2,992.7,Mumbai
2007-09-02,22.07,87.35,2.36,3.34,913.9,Bangalore
2007-09-02,27.32,83.05,2.68,2.73,999.3,Chennai
2007-09-02,29.09,78.21,17.57,1.36,977.6,Delhi
2007-09-02,24.15,90.42,7.17,2.95,947.9,Hyderabad
2007-09-02,26.19,93.52,8.59,2.97,991.7,Mumbai
2007-09-03,22.12,84.13,0.21,3.86,914.9,Bangalore
2007-09-03,27.83,80.36,0.93,3.55,1000.2,Chennai
2007-09-03,29.56,78.14,20.37,1.16,977.4,Delhi
2007-09-03,24.79,84.67,1.88,3.49,949.0,Hyderabad
2007-09-03,26.56,91.34,12.22,3.25,991.8,Mumbai
2007-09-04,22.21,86.36,0.08,3.53,914.5,Bangalore
2007-09-04,28.21,78.39,0.42,3.44,999.6,Chennai
2007-09-04,30.24,75.63,9.45,0.99,974.8,Delhi
2007-09-04,25.08,86.0,2.47,3.16,948.2,Hyderabad
2007-09-04,27.03,91.82,10.74,3.18,991.6,Mumbai
2007-09-05,22.75,87.03,8.58,3.78,913.8,Bangalore
2007-09-05,27.69,84.25,24.91,3.35,998.9,Chennai
2007-09-05,30.68,74.55,2.98,1.61,972.8,Delhi
2007-09-05,25.17,88.45,13.96,3.29,947.4,Hyderabad
2007-09-05,26.64,92.1,23.56,3.87,991.6,Mumbai
2007-09-06,22.01,87.55,0.33,3.71,914.5,Bangalore
2007-09-06,27.4,83.46,7.28,2.81,1000.1,Chennai
2007-09-06,28.85,79.42,1.34,1.06,974.3,Delhi
2007-09-06,25.15,85.79,3.83,3.92,948.0,Hyderabad
2007-09-06,26.55,89.78,9.78,4.12,991.8,Mumbai
2007-09-07,22.27,86.93,0.05,2.92,914.7,Bangalore
2007-09-07,28.06,81.19,1.31,2.42,1000.0,Chennai
2007-09-07,28.87,75.89,3.15,0.91,975.7,Delhi
2007-09-07,25.39,83.98,0.11,3.23,949.2,Hyderabad
2007-09-07,26.35,89.79,16.45,3.36,992.8,Mumbai
2007-09-08,22.72,85.61,4.14,2.0,914.4,Bangalore
2007-09-08,26.55,85.69,0.54,1.98,1000.7,Chennai
2007-09-08,29.53,70.31,0.15,0.98,977.8,Delhi
2007-09-08,25.74,83.72,0.08,2.42,949.9,Hyderabad
2007-09-08,26.19,88.6,1.5,2.22,994.4,Mumbai
2007-09-09,22.97,87.67,12.85,2.03,914.4,Bangalore
2007-09-09,26.74,86.39,0.54,2.58,1000.9,Chennai
2007-09-09,29.94,68.71,0.26,1.31,978.7,Delhi
2007-09-09,25.1,86.6,18.82,0.94,950.9,Hyderabad
2007-09-09,25.99,87.28,0.22,1.43,996.0,Mumbai
2007-09-10,23.6,82.58,0.94,1.28,914.7,Bangalore
2007-09-10,27.58,83.29,0.12,1.97,1001.3,Chennai
2007-09-10,30.43,66.86,2.53,1.16,979.3,Delhi
2007-09-10,24.88,88.35,28.77,1.05,952.1,Hyderabad
2007-09-10,26.74,82.83,1.96,1.04,996.2,Mumbai
2007-09-11,23.64,83.9,1.1,1.62,914.3,Bangalore
2007-09-11,27.54,82.74,0.05,2.23,1000.9,Chennai
2007-09-11,30.25,66.98,1.13,1.12,979.5,Delhi
2007-09-11,25.29,85.22,5.6,1.16,951.6,Hyderabad
2007-09-11,26.74,86.15,17.24,1.24,995.6,Mumbai
2007-09-12,23.85,83.16,34.68,0.93,913.7,Bangalore
2007-09-12,27.8,83.47,1.47,2.37,999.9,Chennai
2007-09-12,29.65,65.74,0.64,1.61,978.9,Delhi
2007-09-12,26.01,82.44,38.97,0.9,950.5,Hyderabad
2007-09-12,26.55,87.73,7.63,1.38,995.0,Mumbai
2007-09-13,22.16,92.49,56.62,1.76,914.2,Bangalore
2007-09-13,28.04,84.94,10.19,2.06,1000.1,Chennai
2007-09-13,30.26,63.4,3.78,1.02,979.6,Delhi
2007-09-13,25.85,85.2,5.8,1.25,950.6,Hyderabad
2007-09-13,26.55,86.02,2.37,1.08,995.6,Mumbai
2007-09-14,22.41,86.79,34.37,1.69,914.8,Bangalore
2007-09-14,27.69,81.58,8.78,1.91,1000.3,Chennai
2007-09-14,29.82,62.73,5.47,0.93,980.5,Delhi
2007-09-14,24.65,90.33,8.46,2.49,950.5,Hyderabad
2007-09-14,26.54,86.56,4.06,1.63,996.6,Mumbai
2007-09-15,21.36,91.01,14.5,2.61,913.6,Bangalore
2007-09-15,27.55,82.21,8.09,2.52,998.5,Chennai
2007-09-15,28.95,68.45,0.65,0.96,979.5,Delhi
2007-09-15,24.68,90.48,13.08,2.7,949.0,Hyderabad
2007-09-15,26.34,86.88,3.23,1.72,995.5,Mumbai
2007-09-16,22.28,87.49,7.7,2.09,912.9,Bangalore
2007-09-16,27.49,82.24,2.7,2.49,997.8,Chennai
2007-09-16,29.46,67.04,0.0,0.88,979.3,Delhi
2007-09-16,24.31,89.99,17.51,2.98,948.6,Hyderabad
2007-09-16,26.63,83.78,0.97,1.45,994.6,Mumbai
2007-09-17,22.0,90.47,10.79,2.83,913.5,Bangalore
2007-09-17,27.12,85.07,9.98,2.42,998.6,Chennai
2007-09-17,30.44,64.04,0.0,0.87,980.6,Delhi
2007-09-17,24.11,92.2,14.5,2.84,948.8,Hyderabad
2007-09-17,26.31,86.53,0.4,1.93,995.4,Mumbai
2007-09-18,20.95,90.57,5.95,4.13,913.0,Bangalore
2007-09-18,26.89,85.68,8.47,3.68,997.8,Chennai
2007-09-18,30.74,65.64,0.0,1.11,980.0,Delhi
2007-09-18,25.08,90.33,11.8,1.89,947.9,Hyderabad
2007-09-18,25.8,93.17,68.46,2.03,994.2,Mumbai
2007-09-19,20.85,88.08,9.14,4.28,912.6,Bangalore
2007-09-19,26.8,80.97,0.47,3.53,997.7,Chennai
2007-09-19,30.71,63.95,0.25,1.22,979.4,Delhi
2007-09-19,24.63,91.26,4.71,2.12,946.9,Hyderabad
2007-09-19,26.4,92.06,56.15,2.48,993.0,Mumbai
2007-09-20,22.05,86.86,0.84,3.9,913.3,Bangalore
2007-09-20,27.06,81.31,0.62,2.86,998.2,Chennai
2007-09-20,29.77,68.72,0.29,1.24,980.5,Delhi
2007-09-20,24.4,90.78,6.77,2.05,947.8,Hyderabad
2007-09-20,26.37,91.94,25.27,2.76,993.6,Mumbai
2007-09-21,21.83,85.65,0.02,3.97,913.4,Bangalore
2007-09-21,27.82,77.25,0.18,2.85,998.2,Chennai
2007-09-21,30.13,68.0,5.18,1.45,980.8,Delhi
2007-09-21,23.97,90.98,3.16,1.87,947.7,Hyderabad
2007-09-21,26.22,92.91,25.84,2.55,992.8,Mumbai
2007-09-22,21.75,87.73,0.08,3.57,913.0,Bangalore
2007-09-22,27.9,77.6,0.15,3.13,997.7,Chennai
2007-09-22,29.87,65.88,0.72,2.04,980.3,Delhi
2007-09-22,24.54,85.48,0.74,3.49,946.8,Hyderabad
2007-09-22,26.55,91.17,26.7,1.91,990.7,Mumbai
2007-09-23,21.97,86.66,0.13,4.18,912.7,Bangalore
2007-09-23,27.94,78.19,0.12,3.96,997.5,Chennai
2007-09-23,28.74,62.35,0.0,2.13,980.3,Delhi
2007-09-23,24.45,86.54,0.31,4.0,946.3,Hyderabad
2007-09-23,25.8,92.51,16.19,4.63,988.6,Mumbai
2007-09-24,22.69,87.49,0.58,4.72,912.3,Bangalore
2007-09-24,27.77,79.98,0.08,4.18,997.9,Chennai
2007-09-24,29.12,59.67,0.44,1.62,979.3,Delhi
2007-09-24,25.49,86.1,0.68,3.18,946.2,Hyderabad
2007-09-24,26.26,93.41,18.03,4.55,987.5,Mumbai
2007-09-25,22.62,88.84,1.95,3.75,914.4,Bangalore
2007-09-25,27.94,82.15,0.51,3.41,999.9,Chennai
2007-09-25,28.72,62.8,1.97,1.43,980.0,Delhi
2007-09-25,25.25,88.39,19.73,2.93,949.0,Hyderabad
2007-09-25,26.81,91.19,29.51,5.04,990.7,Mumbai
2007-09-26,22.21,87.46,0.26,2.17,915.9,Bangalore
2007-09-26,27.58,81.82,2.78,2.26,1002.0,Chennai
2007-09-26,25.54,76.67,3.88,1.88,981.6,Delhi
2007-09-26,23.7,86.82,2.26,2.86,951.7,Hyderabad
2007-09-26,25.94,88.81,25.69,4.48,994.0,Mumbai
2007-09-27,22.53,88.39,0.91,1.91,916.2,Bangalore
2007-09-27,27.08,87.56,14.4,1.8,1002.4,Chennai
2007-09-27,27.43,66.13,1.4,1.3,981.0,Delhi
2007-09-27,24.33,83.7,2.16,2.12,951.9,Hyderabad
2007-09-27,26.5,91.78,17.81,3.25,994.3,Mumbai
2007-09-28,22.1,87.62,0.09,2.68,916.0,Bangalore
2007-09-28,27.26,83.02,1.33,2.44,1002.0,Chennai
2007-09-28,27.9,62.63,3.68,0.96,981.2,Delhi
2007-09-28,25.0,87.63,6.7,2.48,950.6,Hyderabad
2007-09-28,26.41,91.16,9.45,1.84,994.9,Mumbai
2007-09-29,22.41,88.28,9.61,2.9,916.8,Bangalore
2007-09-29,27.85,82.27,12.19,2.36,1002.5,Chennai
2007-09-29,27.06,61.84,2.91,1.52,983.7,Delhi
2007-09-29,24.48,88.24,6.74,2.94,951.5,Hyderabad
2007-09-29,26.76,86.5,1.16,1.15,997.7,Mumbai
2007-09-30,21.53,86.61,0.78,2.47,917.0,Bangalore
2007-09-30,27.43,81.32,3.52,2.51,1002.5,Chennai
2007-09-30,27.27,48.74,0.0,1.81,984.9,Delhi
2007-09-30,22.96,89.24,1.36,2.7,952.6,Hyderabad
2007-09-30,26.3,88.39,0.0,1.83,998.9,Mumbai
2007-10-01,22.04,88.97,1.67,2.63,915.5,Bangalore
2007-10-01,26.76,86.3,2.63,2.53,1000.8,Chennai
2007-10-01,25.72,42.04,0.0,2.15,982.5,Delhi
2007-10-01,23.93,82.97,1.7,2.24,951.3,Hyderabad
2007-10-01,26.06,82.89,0.0,1.52,997.4,Mumbai
2007-10-02,22.29,87.26,1.71,2.16,914.9,Bangalore
2007-10-02,27.56,79.48,0.39,2.32,1000.1,Chennai
2007-10-02,25.84,37.03,0.0,1.61,981.7,Delhi
2007-10-02,22.98,75.93,0.21,2.67,950.7,Hyderabad
2007-10-02,25.83,78.87,0.0,1.29,996.7,Mumbai
2007-10-03,22.42,85.73,0.15,2.46,914.7,Bangalore
2007-10-03,27.66,77.01,0.05,2.75,999.6,Chennai
2007-10-03,26.25,38.97,0.0,1.26,982.2,Delhi
2007-10-03,21.96,74.7,0.0,2.4,950.6,Hyderabad
2007-10-03,25.64,80.06,0.45,1.3,996.5,Mumbai
2007-10-04,22.8,85.7,0.06,2.11,914.3,Bangalore
2007-10-04,27.37,76.67,0.04,2.26,999.8,Chennai
2007-10-04,26.95,42.2,0.0,1.31,982.8,Delhi
2007-10-04,22.16,79.19,2.21,2.1,950.9,Hyderabad
2007-10-04,25.72,80.4,0.24,1.59,996.3,Mumbai
2007-10-05,21.67,86.16,0.04,2.53,914.3,Bangalore
2007-10-05,28.03,76.54,0.03,1.76,999.3,Chennai
2007-10-05,26.83,40.2,0.0,1.48,982.2,Delhi
2007-10-05,20.45,83.84,1.55,2.99,950.6,Hyderabad
2007-10-05,24.88,79.4,0.28,1.84,995.8,Mumbai
2007-10-06,22.09,86.05,0.08,2.68,913.8,Bangalore
2007-10-06,28.15,76.34,0.04,2.16,998.9,Chennai
2007-10-06,25.65,37.31,0.0,2.07,981.3,Delhi
2007-10-06,21.83,84.23,4.3,3.16,949.3,Hyderabad
2007-10-06,25.34,79.21,0.19,1.84,995.4,Mumbai
2007-10-07,22.04,85.23,0.03,2.77,914.3,Bangalore
2007-10-07,28.34,77.24,0.02,2.67,999.2,Chennai
2007-10-07,25.56,32.49,0.0,2.82,980.1,Delhi
2007-10-07,22.32,84.45,0.18,2.37,950.0,Hyderabad
2007-10-07,25.32,77.02,0.0,1.39,996.1,Mumbai
2007-10-08,22.08,82.34,0.0,2.38,915.2,Bangalore
2007-10-08,27.55,75.26,0.0,3.03,1000.6,Chennai
2007-10-08,25.48,31.57,0.0,2.58,981.0,Delhi
2007-10-08,22.88,79.45,0.0,1.77,951.6,Hyderabad
2007-10-08,25.41,81.54,0.72,1.21,997.5,Mumbai
2007-10-09,22.26,81.67,0.0,1.66,915.5,Bangalore
2007-10-09,27.41,71.2,0.0,1.67,1001.4,Chennai
2007-10-09,24.76,30.14,0.0,2.03,982.5,Delhi
2007-10-09,22.67,74.61,0.0,2.07,952.7,Hyderabad
2007-10-09,25.91,81.84,0.19,1.0,997.5,Mumbai
2007-10-10,22.38,74.44,0.0,1.43,915.5,Bangalore
2007-10-10,27.68,71.89,0.02,1.64,1001.8,Chennai
2007-10-10,25.07,32.38,0.0,1.63,983.3,Delhi
2007-10-10,23.24,75.65,0.0,1.36,953.1,Hyderabad
2007-10-10,26.98,74.36,0.0,1.26,996.8,Mumbai
2007-10-11,21.76,78.43,0.05,1.83,916.8,Bangalore
2007-10-11,27.42,76.28,0.06,1.52,1003.5,Chennai
2007-10-11,24.67,31.15,0.0,1.58,986.1,Delhi
2007-10-11,23.22,75.07,0.0,1.41,955.0,Hyderabad
2007-10-11,27.23,74.15,0.72,1.8,998.2,Mumbai
2007-10-12,22.23,80.16,0.0,1.65,918.3,Bangalore
2007-10-12,27.53,76.34,0.01,1.73,1005.0,Chennai
2007-10-12,24.29,32.94,0.0,1.94,987.7,Delhi
2007-10-12,22.79,74.49,0.0,1.7,956.5,Hyderabad
2007-10-12,27.74,73.13,1.15,1.33,1000.1,Mumbai
2007-10-13,21.65,80.48,0.21,1.84,918.1,Bangalore
2007-10-13,27.73,75.15,0.05,2.03,1004.5,Chennai
2007-10-13,24.61,32.25,0.0,1.89,987.7,Delhi
2007-10-13,22.4,72.19,0.0,1.66,956.0,Hyderabad
2007-10-13,26.68,74.36,0.05,1.71,1000.1,Mumbai
2007-10-14,21.37,78.17,0.06,1.42,917.2,Bangalore
2007-10-14,27.62,68.39,0.0,2.08,1003.8,Chennai
2007-10-14,25.65,33.92,0.0,1.11,987.7,Delhi
2007-10-14,22.36,71.54,0.0,1.39,955.3,Hyderabad
2007-10-14,25.52,72.71,0.0,1.99,999.1,Mumbai
2007-10-15,22.03,75.88,0.69,1.01,917.5,Bangalore
2007-10-15,27.45,72.1,0.0,1.82,1004.4,Chennai
2007-10-15,25.76,49.08,0.23,1.02,987.9,Delhi
2007-10-15,22.07,71.13,0.0,1.32,955.5,Hyderabad
2007-10-15,24.59,64.84,0.0,2.13,999.7,Mumbai
2007-10-16,22.2,80.97,0.08,1.13,917.6,Bangalore
2007-10-16,27.8,71.92,0.03,1.62,1004.5,Chennai
2007-10-16,25.19,55.93,0.31,1.23,987.1,Delhi
2007-10-16,22.06,67.48,0.05,1.23,955.8,Hyderabad
2007-10-16,24.75,63.57,0.0,1.53,999.7,Mumbai
2007-10-17,21.99,86.82,12.88,1.9,917.3,Bangalore
2007-10-17,27.44,76.92,1.85,2.14,1004.4,Chennai
2007-10-17,25.1,56.17,0.17,1.07,987.8,Delhi
2007-10-17,22.48,74.35,0.11,1.19,955.7,Hyderabad
2007-10-17,24.84,68.79,0.0,1.84,999.4,Mumbai
2007-10-18,21.93,88.48,7.56,1.73,917.7,Bangalore
2007-10-18,26.75,81.84,3.44,1.73,1005.0,Chennai
2007-10-18,24.91,50.68,0.0,1.47,989.1,Delhi
2007-10-18,22.12,80.35,0.36,1.89,956.2,Hyderabad
2007-10-18,24.65,68.06,0.0,2.66,1000.2,Mumbai
2007-10-19,21.34,89.89,9.77,1.93,918.7,Bangalore
2007-10-19,26.99,81.42,4.26,1.37,1005.8,Chennai
2007-10-19,25.39,40.52,0.0,1.2,989.4,Delhi
2007-10-19,22.85,84.97,0.29,1.81,957.1,Hyderabad
2007-10-19,24.44,67.81,0.0,2.51,1001.6,Mumbai
2007-10-20,21.48,89.28,29.29,1.57,918.1,Bangalore
2007-10-20,26.34,83.23,8.95,1.26,1005.3,Chennai
2007-10-20,24.43,36.36,0.0,1.42,987.0,Delhi
2007-10-20,23.0,83.95,0.66,1.64,956.5,Hyderabad
2007-10-20,24.55,66.78,0.0,2.44,1000.7,Mumbai
2007-10-21,21.79,89.27,12.19,1.91,917.1,Bangalore
2007-10-21,26.12,85.42,8.44,2.26,1004.1,Chennai
2007-10-21,26.42,31.82,0.0,0.92,986.0,Delhi
2007-10-21,22.16,77.82,0.37,1.84,955.6,Hyderabad
2007-10-21,24.76,69.66,0.0,1.9,999.5,Mumbai
2007-10-22,21.3,90.56,6.7,2.23,916.6,Bangalore
2007-10-22,26.19,86.52,8.36,3.39,1003.6,Chennai
2007-10-22,25.37,29.64,0.0,1.05,987.2,Delhi
2007-10-22,21.9,85.41,0.24,2.11,955.6,Hyderabad
2007-10-22,24.6,70.79,0.0,2.33,999.5,Mumbai
2007-10-23,20.27,89.1,10.18,2.76,916.4,Bangalore
2007-10-23,25.88,84.64,18.91,4.14,1003.5,Chennai
2007-10-23,24.45,35.69,0.0,0.9,988.1,Delhi
2007-10-23,21.41,90.68,0.1,1.33,956.0,Hyderabad
2007-10-23,24.01,74.31,0.0,2.68,999.1,Mumbai
2007-10-24,20.66,89.15,12.62,3.98,916.4,Bangalore
2007-10-24,27.0,85.27,30.27,4.18,1003.2,Chennai
2007-10-24,23.08,38.58,0.0,1.15,990.0,Delhi
2007-10-24,21.7,81.42,0.12,1.94,956.5,Hyderabad
2007-10-24,24.58,72.71,0.0,2.94,999.7,Mumbai
