date,city,temperature,humidity,rainfall,wind_speed
2023-04-01,Bangalore,20.5,63,0.0,1.3
2023-04-02,Bangalore,23.4,58,0.0,2.8
2023-04-03,Bangalore,20.7,55,0.0,2.9
2023-04-04,Bangalore,19.6,59,0.0,3.9
2023-04-05,Bangalore,20.1,62,0.0,2.6
2023-04-06,Bangalore,18.2,63,0.0,2.2
2023-04-07,Bangalore,23.0,59,0.0,3.3
2023-04-08,Bangalore,25.5,62,0.0,2.6
2023-04-09,Bangalore,23.2,56,0.0,3.4
2023-04-10,Bangalore,20.4,59,0.0,1.7
2023-04-11,Bangalore,23.5,57,0.0,4.7
2023-04-12,Bangalore,21.2,68,0.0,3.1
2023-04-13,Bangalore,19.1,52,0.0,1.6
2023-04-14,Bangalore,25.5,56,0.0,2.8
2023-04-15,Bangalore,27.9,64,0.0,1.2
2023-04-16,Bangalore,25.9,48,0.0,0.5
2023-04-17,Bangalore,22.0,64,0.0,4.4
2023-04-18,Bangalore,24.0,51,0.0,2.2
2023-04-19,Bangalore,26.4,59,0.0,1.2
2023-04-20,Bangalore,25.0,58,0.0,1.3
2023-04-21,Bangalore,18.5,59,0.0,1.7
2023-04-22,Bangalore,20.6,58,0.0,3.4
2023-04-23,Bangalore,21.9,59,0.0,4.2
2023-04-24,Bangalore,27.6,54,0.0,4.4
2023-04-25,Bangalore,22.4,58,0.0,3.3
2023-04-26,Bangalore,22.6,43,0.0,3.1
2023-04-27,Bangalore,21.4,60,0.0,2.5
2023-04-28,Bangalore,25.8,66,0.0,3.9
2023-04-29,Bangalore,23.6,44,0.0,2.3
2023-04-30,Bangalore,25.1,46,0.0,2.0
2023-05-01,Bangalore,25.5,63,0.0,2.5
2023-05-02,Bangalore,17.7,57,0.0,3.2
2023-05-03,Bangalore,23.1,58,0.0,0.9
2023-05-04,Bangalore,23.6,53,0.0,2.1
2023-05-05,Bangalore,24.3,58,0.0,2.9
2023-05-06,Bangalore,24.1,40,0.0,2.7
2023-05-07,Bangalore,23.6,63,0.0,4.4
2023-05-08,Bangalore,25.9,63,0.0,2.0
2023-05-09,Bangalore,24.4,52,0.0,4.0
2023-05-10,Bangalore,28.1,52,0.0,3.9
2023-05-11,Bangalore,26.5,50,0.0,3.7
2023-05-12,Bangalore,24.5,57,0.0,4.2
2023-05-13,Bangalore,25.6,52,0.0,2.6
2023-05-14,Bangalore,25.6,53,0.0,2.0
2023-05-15,Bangalore,23.7,60,0.0,2.5
2023-05-16,Bangalore,26.7,53,0.0,3.3
2023-05-17,Bangalore,23.0,56,0.0,1.8
2023-05-18,Bangalore,21.8,57,0.0,3.5
2023-05-19,Bangalore,29.1,56,0.0,3.3
2023-05-20,Bangalore,25.0,56,0.0,2.8
2023-05-21,Bangalore,24.1,62,0.0,2.8
2023-05-22,Bangalore,22.6,53,0.0,3.5
2023-05-23,Bangalore,26.5,41,0.0,3.4
2023-05-24,Bangalore,25.0,48,10.1,3.3
2023-05-25,Bangalore,24.6,52,0.0,3.6
2023-05-26,Bangalore,27.6,57,0.0,2.6
2023-05-27,Bangalore,21.6,53,0.0,2.1
2023-05-28,Bangalore,25.6,48,0.0,1.7
2023-05-29,Bangalore,25.7,57,0.0,3.2
2023-05-30,Bangalore,27.2,49,0.0,2.1
2023-05-31,Bangalore,23.5,44,15.0,2.9
2023-06-01,Bangalore,27.8,53,1.4,5.3
2023-06-02,Bangalore,25.1,50,15.4,4.2
2023-06-03,Bangalore,25.3,56,0.0,3.3
2023-06-04,Bangalore,27.4,52,0.0,5.9
2023-06-05,Bangalore,23.0,61,0.0,3.6
2023-06-06,Bangalore,25.3,49,4.1,3.8
2023-06-07,Bangalore,28.1,55,5.3,3.9
2023-06-08,Bangalore,28.7,47,8.2,5.5
2023-06-09,Bangalore,22.4,53,3.3,5.3
2023-06-10,Bangalore,27.3,49,0.0,5.0
2023-06-11,Bangalore,22.2,54,1.5,3.7
2023-06-12,Bangalore,27.4,55,0.0,5.7
2023-06-13,Bangalore,26.0,53,0.0,6.0
2023-06-14,Bangalore,23.7,48,4.3,5.7
2023-06-15,Bangalore,26.6,48,0.0,4.6
2023-06-16,Bangalore,25.0,51,15.5,6.3
2023-06-17,Bangalore,27.8,43,4.6,3.8
2023-06-18,Bangalore,23.5,52,0.0,5.2
2023-06-19,Bangalore,26.2,49,0.0,6.0
2023-06-20,Bangalore,23.2,56,16.7,4.9
2023-06-21,Bangalore,24.4,48,0.8,4.2
2023-06-22,Bangalore,24.9,50,11.8,3.0
2023-06-23,Bangalore,26.8,52,0.0,6.8
2023-06-24,Bangalore,27.4,56,7.8,5.5
2023-06-25,Bangalore,24.5,47,2.0,7.7
2023-06-26,Bangalore,23.2,45,7.8,4.5
2023-06-27,Bangalore,29.1,55,0.0,4.8
2023-06-28,Bangalore,25.3,48,0.0,4.8
2023-06-29,Bangalore,26.6,48,14.9,5.2
2023-06-30,Bangalore,29.5,50,6.7,4.6
2023-07-01,Bangalore,25.0,44,0.0,4.1
2023-07-02,Bangalore,25.3,47,10.0,5.2
2023-07-03,Bangalore,23.4,52,0.0,6.7
2023-07-04,Bangalore,27.6,48,9.2,5.2
2023-07-05,Bangalore,28.7,50,11.7,4.2
2023-07-06,Bangalore,30.1,50,12.5,5.6
2023-07-07,Bangalore,26.7,50,6.7,6.5
2023-07-08,Bangalore,28.3,46,7.1,3.4
2023-07-09,Bangalore,25.1,55,7.4,3.5
2023-07-10,Bangalore,23.1,46,0.0,4.5
2023-07-11,Bangalore,25.6,58,22.4,5.7
2023-07-12,Bangalore,29.5,53,3.3,5.2
2023-07-13,Bangalore,31.7,54,0.0,5.9
2023-07-14,Bangalore,26.4,48,4.0,5.2
2023-07-15,Bangalore,28.2,46,3.3,4.3
2023-07-16,Bangalore,26.9,46,0.0,5.4
2023-07-17,Bangalore,28.1,46,2.2,3.0
2023-07-18,Bangalore,28.6,48,0.0,6.7
2023-07-19,Bangalore,29.5,50,0.0,4.2
2023-07-20,Bangalore,29.4,41,11.1,4.6
2023-07-21,Bangalore,27.8,51,7.5,3.3
2023-07-22,Bangalore,25.8,58,0.0,6.3
2023-07-23,Bangalore,28.4,60,7.8,4.5
2023-07-24,Bangalore,25.3,52,2.5,3.4
2023-07-25,Bangalore,24.5,44,0.5,4.6
2023-07-26,Bangalore,23.2,58,17.4,4.8
2023-07-27,Bangalore,27.1,50,14.4,5.2
2023-07-28,Bangalore,24.7,43,19.4,4.2
2023-07-29,Bangalore,28.1,43,0.0,7.2
2023-07-30,Bangalore,27.8,43,7.3,4.7
2023-07-31,Bangalore,26.0,47,0.0,5.1
2023-08-01,Bangalore,22.7,46,5.9,3.0
2023-08-02,Bangalore,24.2,50,5.9,7.5
2023-08-03,Bangalore,24.8,46,15.3,4.0
2023-08-04,Bangalore,22.3,50,3.6,4.4
2023-08-05,Bangalore,26.4,51,0.0,4.4
2023-08-06,Bangalore,27.9,42,1.0,3.6
2023-08-07,Bangalore,19.7,54,8.2,4.9
2023-08-08,Bangalore,26.6,56,0.0,5.4
2023-08-09,Bangalore,24.5,45,9.3,3.7
2023-08-10,Bangalore,25.4,49,0.0,2.9
2023-08-11,Bangalore,22.2,49,0.0,4.6
2023-08-12,Bangalore,21.6,53,0.0,4.3
2023-08-13,Bangalore,23.2,49,8.1,5.8
2023-08-14,Bangalore,24.2,48,0.0,4.7
2023-08-15,Bangalore,22.1,53,12.5,5.5
2023-08-16,Bangalore,28.3,43,3.5,5.6
2023-08-17,Bangalore,26.8,40,13.3,4.5
2023-08-18,Bangalore,21.6,51,11.0,5.3
2023-08-19,Bangalore,26.6,51,0.0,7.2
2023-08-20,Bangalore,21.6,61,2.9,4.3
2023-08-21,Bangalore,27.5,48,15.7,4.9
2023-08-22,Bangalore,22.8,54,12.7,6.9
2023-08-23,Bangalore,26.4,56,21.8,4.0
2023-08-24,Bangalore,23.0,52,0.0,6.6
2023-08-25,Bangalore,26.4,49,0.0,4.5
2023-08-26,Bangalore,24.9,51,12.9,4.1
2023-08-27,Bangalore,24.1,54,0.0,4.7
2023-08-28,Bangalore,24.0,58,22.5,5.1
2023-08-29,Bangalore,25.6,57,7.2,4.2
2023-08-30,Bangalore,22.6,47,31.6,5.3
2023-08-31,Bangalore,30.5,46,11.7,6.9
2023-09-01,Bangalore,23.9,63,15.7,5.2
2023-09-02,Bangalore,21.7,52,11.8,3.7
2023-09-03,Bangalore,22.1,46,8.7,4.2
2023-09-04,Bangalore,24.0,41,0.0,6.5
2023-09-05,Bangalore,24.6,61,0.0,6.9
2023-09-06,Bangalore,24.0,62,16.7,3.6
2023-09-07,Bangalore,24.3,53,8.1,3.5
2023-09-08,Bangalore,24.9,44,0.0,4.6
2023-09-09,Bangalore,22.8,45,0.0,4.3
2023-09-10,Bangalore,24.3,53,0.0,4.9
2023-09-11,Bangalore,21.5,53,5.9,4.2
2023-09-12,Bangalore,20.7,54,5.2,5.0
2023-09-13,Bangalore,21.5,50,0.0,4.4
2023-09-14,Bangalore,19.9,57,10.0,4.7
2023-09-15,Bangalore,24.6,60,3.3,3.8
2023-09-16,Bangalore,23.0,62,12.3,4.1
2023-09-17,Bangalore,23.7,55,8.4,6.6
2023-09-18,Bangalore,20.9,53,19.6,5.1
2023-09-19,Bangalore,20.6,51,0.0,3.9
2023-09-20,Bangalore,24.6,54,0.0,6.1
2023-09-21,Bangalore,22.6,63,0.0,4.2
2023-09-22,Bangalore,26.5,49,1.2,4.9
2023-09-23,Bangalore,20.0,46,4.4,5.0
2023-09-24,Bangalore,23.7,62,10.6,6.7
2023-09-25,Bangalore,26.2,57,6.0,5.1
2023-09-26,Bangalore,19.8,50,39.2,5.4
2023-09-27,Bangalore,25.5,55,0.0,2.7
2023-09-28,Bangalore,19.9,61,0.0,2.2
2023-09-29,Bangalore,24.1,62,0.0,1.9
2023-09-30,Bangalore,23.0,62,0.0,3.0
2023-10-01,Bangalore,21.9,51,0.0,4.0
2023-10-02,Bangalore,22.4,55,0.0,2.2
2023-10-03,Bangalore,18.2,53,0.0,4.7
2023-10-04,Bangalore,23.8,57,0.0,2.6
2023-10-05,Bangalore,23.3,66,0.0,3.6
2023-10-06,Bangalore,20.3,51,0.0,2.2
2023-10-07,Bangalore,22.4,51,0.0,2.7
2023-10-08,Bangalore,20.6,65,0.0,2.4
2023-10-09,Bangalore,23.7,59,0.0,2.9
2023-10-10,Bangalore,22.1,65,0.0,1.9
2023-10-11,Bangalore,22.2,59,0.0,1.2
2023-10-12,Bangalore,19.7,55,0.0,3.1
2023-10-13,Bangalore,24.1,59,0.0,2.7
2023-10-14,Bangalore,23.4,56,0.0,3.7
2023-10-15,Bangalore,20.2,63,0.0,2.3
2023-10-16,Bangalore,20.4,63,0.0,3.1
2023-10-17,Bangalore,21.2,69,0.0,0.6
2023-10-18,Bangalore,21.9,52,0.0,3.0
2023-10-19,Bangalore,25.1,63,0.0,5.0
2023-10-20,Bangalore,20.6,68,0.0,4.3
2023-10-21,Bangalore,24.6,67,0.0,2.8
2023-10-22,Bangalore,24.0,63,0.0,1.7
2023-10-23,Bangalore,17.2,67,0.0,4.1
2023-10-24,Bangalore,20.9,63,0.0,2.7
2023-10-25,Bangalore,21.7,59,0.0,2.8
2023-10-26,Bangalore,20.1,60,0.0,1.6
2023-10-27,Bangalore,21.0,61,0.0,2.2
2023-10-28,Bangalore,21.7,63,0.0,2.9
2023-10-29,Bangalore,18.9,60,0.0,3.3
2023-10-30,Bangalore,18.4,65,11.9,5.2
2023-10-31,Bangalore,22.8,65,0.0,3.3
2023-11-01,Bangalore,16.2,58,0.0,2.3
2023-11-02,Bangalore,24.7,63,0.0,4.1
2023-11-03,Bangalore,21.9,65,0.0,2.6
2023-11-04,Bangalore,20.0,69,0.0,4.1
2023-11-05,Bangalore,20.9,66,0.0,1.6
2023-11-06,Bangalore,17.8,58,0.0,3.6
2023-11-07,Bangalore,19.3,67,11.0,2.0
2023-11-08,Bangalore,19.6,61,0.0,2.5
2023-11-09,Bangalore,19.3,66,0.0,3.5
2023-11-10,Bangalore,17.9,66,0.0,2.8
2023-11-11,Bangalore,22.8,66,0.0,1.5
2023-11-12,Bangalore,18.9,65,0.0,4.8
2023-11-13,Bangalore,21.1,61,11.7,3.4
2023-11-14,Bangalore,19.3,71,7.9,2.4
2023-11-15,Bangalore,22.6,63,0.0,3.1
2023-11-16,Bangalore,21.1,57,0.0,0.9
2023-11-17,Bangalore,21.1,66,0.0,4.0
2023-11-18,Bangalore,19.7,74,0.0,2.2
2023-11-19,Bangalore,20.0,63,0.0,2.3
2023-11-20,Bangalore,20.3,65,0.0,2.9
2023-11-21,Bangalore,20.2,60,32.9,3.8
2023-11-22,Bangalore,18.1,65,0.0,1.7
2023-11-23,Bangalore,22.6,73,0.0,3.5
2023-11-24,Bangalore,20.0,68,2.0,4.0
2023-11-25,Bangalore,24.2,68,0.0,4.6
2023-11-26,Bangalore,19.2,70,0.0,3.2
2023-11-27,Bangalore,20.8,71,0.0,3.6
2023-11-28,Bangalore,17.7,57,10.2,3.0
2023-11-29,Bangalore,17.0,76,0.0,3.3
2023-11-30,Bangalore,15.5,65,0.0,3.5
2023-12-01,Bangalore,19.8,59,0.0,3.6
2023-12-02,Bangalore,21.1,79,0.0,4.9
2023-12-03,Bangalore,14.4,70,0.0,4.0
2023-12-04,Bangalore,18.0,71,0.0,4.9
2023-12-05,Bangalore,15.6,68,0.0,2.6
2023-12-06,Bangalore,18.3,74,0.0,2.4
2023-12-07,Bangalore,21.9,73,0.0,3.7
2023-12-08,Bangalore,20.0,65,0.0,2.3
2023-12-09,Bangalore,17.2,70,0.0,4.0
2023-12-10,Bangalore,19.6,74,0.0,2.7
2023-12-11,Bangalore,22.3,60,0.0,3.8
2023-12-12,Bangalore,14.9,68,0.0,1.9
2023-12-13,Bangalore,15.8,63,0.0,4.2
2023-12-14,Bangalore,16.9,61,5.0,2.3
2023-12-15,Bangalore,18.9,79,0.0,2.0
2023-12-16,Bangalore,18.0,69,0.0,2.0
2023-12-17,Bangalore,16.8,56,0.0,1.3
2023-12-18,Bangalore,18.1,73,0.0,2.6
2023-12-19,Bangalore,18.9,63,0.0,2.9
2023-12-20,Bangalore,13.3,72,0.0,2.0
2023-12-21,Bangalore,17.4,70,18.4,4.4
2023-12-22,Bangalore,16.0,72,24.8,3.1
2023-12-23,Bangalore,16.1,70,0.0,3.5
2023-12-24,Bangalore,17.0,62,0.0,3.4
2023-12-25,Bangalore,18.3,68,0.0,5.6
2023-12-26,Bangalore,16.5,69,0.0,3.7
2023-12-27,Bangalore,18.9,71,0.0,4.1
2023-12-28,Bangalore,19.3,60,0.0,2.2
2023-12-29,Bangalore,18.1,67,0.0,2.8
2023-12-30,Bangalore,16.6,70,0.0,2.7
2023-12-31,Bangalore,18.0,68,0.0,4.6
2024-01-01,Bangalore,18.6,73,0.0,4.6
2019-01-01,Hyderabad,24.1,62,0.0,3.7
2019-01-02,Hyderabad,19.2,64,0.0,3.9
2019-01-03,Hyderabad,19.2,62,0.0,2.7
2019-01-04,Hyderabad,19.3,62,0.0,2.8
2019-01-05,Hyderabad,22.6,53,0.0,3.0
2019-01-06,Hyderabad,23.4,66,0.0,4.1
2019-01-07,Hyderabad,18.9,65,0.0,2.5
2019-01-08,Hyderabad,17.6,71,0.0,3.7
2019-01-09,Hyderabad,21.7,65,0.0,4.3
2019-01-10,Hyderabad,18.2,63,0.0,4.9
2019-01-11,Hyderabad,19.2,55,0.0,4.1
2019-01-12,Hyderabad,21.0,59,0.0,2.0
2019-01-13,Hyderabad,21.8,65,0.0,2.2
2019-01-14,Hyderabad,23.3,58,0.0,3.2
2019-01-15,Hyderabad,16.2,57,0.0,3.8
2019-01-16,Hyderabad,17.4,65,0.0,2.3
2019-01-17,Hyderabad,17.8,63,0.0,0.8
2019-01-18,Hyderabad,24.9,53,0.0,2.4
2019-01-19,Hyderabad,18.0,56,0.0,2.9
2019-01-20,Hyderabad,20.1,56,0.0,3.4
2019-01-21,Hyderabad,19.7,50,0.0,2.6
2019-01-22,Hyderabad,20.5,62,2.1,3.9
2019-01-23,Hyderabad,21.1,63,0.0,4.2
2019-01-24,Hyderabad,22.7,61,0.0,2.8
2019-01-25,Hyderabad,21.7,63,0.0,2.9
2019-01-26,Hyderabad,20.5,59,0.0,2.4
2019-01-27,Hyderabad,22.9,60,0.0,3.3
2019-01-28,Hyderabad,18.9,58,0.0,2.0
2019-01-29,Hyderabad,20.1,58,0.0,3.8
2019-01-30,Hyderabad,21.0,57,0.0,3.7
2019-01-31,Hyderabad,18.7,56,0.0,3.8
2019-02-01,Hyderabad,22.4,58,0.0,2.3
2019-02-02,Hyderabad,23.1,56,0.0,2.7
2019-02-03,Hyderabad,23.9,54,0.0,1.4
2019-02-04,Hyderabad,17.0,59,0.0,2.5
2019-02-05,Hyderabad,20.6,62,0.0,2.1
2019-02-06,Hyderabad,19.2,59,0.0,3.1
2019-02-07,Hyderabad,22.1,51,0.0,3.9
2019-02-08,Hyderabad,19.9,56,4.4,4.4
2019-02-09,Hyderabad,21.7,64,0.0,4.4
2019-02-10,Hyderabad,23.2,60,0.0,3.9
2019-02-11,Hyderabad,19.5,59,0.0,4.4
2019-02-12,Hyderabad,23.1,65,0.0,3.8
2019-02-13,Hyderabad,20.9,55,0.0,3.9
2019-02-14,Hyderabad,20.7,55,0.0,3.0
2019-02-15,Hyderabad,22.6,56,0.0,3.5
2019-02-16,Hyderabad,25.0,59,0.0,2.7
2019-02-17,Hyderabad,22.9,49,0.0,3.7
2019-02-18,Hyderabad,19.2,55,0.0,3.7
2019-02-19,Hyderabad,23.4,55,0.0,2.8
2019-02-20,Hyderabad,20.4,63,0.0,4.3
2019-02-21,Hyderabad,18.7,51,0.0,3.8
2019-02-22,Hyderabad,23.3,52,0.0,3.3
2019-02-23,Hyderabad,22.0,47,0.0,2.8
2019-02-24,Hyderabad,20.3,57,0.0,2.8
2019-02-25,Hyderabad,22.1,61,0.0,3.8
2019-02-26,Hyderabad,21.4,54,0.0,3.4
2019-02-27,Hyderabad,22.4,56,0.0,2.4
2019-02-28,Hyderabad,19.3,54,9.8,3.4
2019-03-01,Hyderabad,23.1,53,5.9,2.0
2019-03-02,Hyderabad,22.7,55,0.0,1.7
2019-03-03,Hyderabad,21.8,59,0.0,3.2
2019-03-04,Hyderabad,22.6,52,0.0,2.8
2019-03-05,Hyderabad,24.0,66,0.0,2.2
2019-03-06,Hyderabad,25.1,54,0.0,3.6
2019-03-07,Hyderabad,23.8,52,4.9,2.8
2019-03-08,Hyderabad,19.5,55,0.0,2.4
2019-03-09,Hyderabad,24.6,57,0.0,3.4
2019-03-10,Hyderabad,23.8,61,0.0,1.8
2019-03-11,Hyderabad,24.4,58,17.9,4.8
2019-03-12,Hyderabad,21.6,63,0.0,2.8
2019-03-13,Hyderabad,27.6,57,0.0,4.0
2019-03-14,Hyderabad,26.1,53,0.0,3.3
2019-03-15,Hyderabad,23.1,56,0.0,4.4
2019-03-16,Hyderabad,25.8,46,0.0,3.7
2019-03-17,Hyderabad,21.8,53,0.0,4.0
2019-03-18,Hyderabad,21.9,52,0.0,1.9
2019-03-19,Hyderabad,25.0,49,0.0,4.3
2019-03-20,Hyderabad,25.4,57,0.0,2.8
2019-03-21,Hyderabad,26.7,47,0.0,2.6
2019-03-22,Hyderabad,22.1,51,0.0,2.2
2019-03-23,Hyderabad,25.8,57,0.0,3.2
2019-03-24,Hyderabad,21.7,49,0.0,2.2
2019-03-25,Hyderabad,25.5,50,0.0,3.8
2019-03-26,Hyderabad,25.6,55,0.0,2.5
2019-03-27,Hyderabad,24.9,52,0.0,1.7
2019-03-28,Hyderabad,22.3,63,0.0,2.9
2019-03-29,Hyderabad,26.8,51,0.0,3.3
2019-03-30,Hyderabad,28.5,59,0.0,3.6
2019-03-31,Hyderabad,25.3,52,0.0,3.0
2019-04-01,Hyderabad,25.8,54,8.2,3.2
2019-04-02,Hyderabad,26.3,51,0.0,3.8
2019-04-03,Hyderabad,25.9,54,0.0,1.9
2019-04-04,Hyderabad,22.9,58,10.8,1.7
2019-04-05,Hyderabad,29.1,57,5.3,2.9
2019-04-06,Hyderabad,27.6,47,0.0,2.3
2019-04-07,Hyderabad,25.7,52,0.0,3.2
2019-04-08,Hyderabad,25.9,50,0.0,3.5
2019-04-09,Hyderabad,25.5,49,0.0,3.3
2019-04-10,Hyderabad,26.2,50,0.0,3.4
2019-04-11,Hyderabad,28.5,57,2.6,4.1
2019-04-12,Hyderabad,25.1,47,0.0,3.0
2019-04-13,Hyderabad,26.5,55,0.0,4.8
2019-04-14,Hyderabad,25.3,42,0.0,2.1
2019-04-15,Hyderabad,25.4,44,2.3,3.0
2019-04-16,Hyderabad,27.6,47,0.0,5.0
2019-04-17,Hyderabad,25.9,46,4.2,2.9
2019-04-18,Hyderabad,22.3,55,0.0,2.0
2019-04-19,Hyderabad,28.0,46,0.0,4.0
2019-04-20,Hyderabad,26.6,46,0.0,3.1
2019-04-21,Hyderabad,27.1,48,2.2,2.7
2019-04-22,Hyderabad,25.1,52,0.0,1.6
2019-04-23,Hyderabad,26.0,47,0.0,1.1
2019-04-24,Hyderabad,26.0,43,0.0,4.1
2019-04-25,Hyderabad,22.5,46,0.0,2.5
2019-04-26,Hyderabad,26.1,37,0.0,1.3
2019-04-27,Hyderabad,29.5,56,0.0,2.6
2019-04-28,Hyderabad,30.8,45,22.2,3.9
2019-04-29,Hyderabad,23.9,48,0.0,2.1
2019-04-30,Hyderabad,28.6,41,0.0,3.2
2019-05-01,Hyderabad,29.0,47,4.4,2.6
2019-05-02,Hyderabad,25.8,50,0.0,2.9
2019-05-03,Hyderabad,24.0,44,0.0,2.9
2019-05-04,Hyderabad,26.6,50,0.0,2.5
2019-05-05,Hyderabad,32.5,51,0.0,3.2
2019-05-06,Hyderabad,27.8,43,0.0,3.5
2019-05-07,Hyderabad,27.4,50,0.0,2.8
2019-05-08,Hyderabad,28.6,33,0.0,2.7
2019-05-09,Hyderabad,29.0,41,6.6,3.7
2019-05-10,Hyderabad,26.3,41,0.0,0.5
2019-05-11,Hyderabad,30.6,51,0.0,3.7
2019-05-12,Hyderabad,31.6,50,0.0,3.8
2019-05-13,Hyderabad,28.1,42,0.0,3.2
2019-05-14,Hyderabad,31.6,48,0.0,2.8
2019-05-15,Hyderabad,28.9,38,0.0,3.5
2019-05-16,Hyderabad,29.1,48,0.0,2.4
2019-05-17,Hyderabad,30.3,45,0.0,1.8
2019-05-18,Hyderabad,25.0,48,0.0,2.8
2019-05-19,Hyderabad,33.0,44,0.0,2.8
2019-05-20,Hyderabad,29.8,45,0.0,1.9
2019-05-21,Hyderabad,32.3,42,0.0,2.1
2019-05-22,Hyderabad,33.6,46,0.0,1.8
2019-05-23,Hyderabad,30.9,45,0.0,3.0
2019-05-24,Hyderabad,30.3,47,0.0,2.6
2019-05-25,Hyderabad,28.9,37,0.0,4.3
2019-05-26,Hyderabad,33.6,47,0.0,2.5
2019-05-27,Hyderabad,28.6,30,0.0,2.2
2019-05-28,Hyderabad,30.2,35,0.0,3.4
2019-05-29,Hyderabad,29.3,35,6.0,1.5
2019-05-30,Hyderabad,32.1,45,0.0,0.5
2019-05-31,Hyderabad,28.5,45,0.0,4.4
2019-06-01,Hyderabad,26.5,40,14.9,3.5
2019-06-02,Hyderabad,29.5,45,0.0,6.3
2019-06-03,Hyderabad,31.9,50,0.0,5.2
2019-06-04,Hyderabad,30.3,41,0.0,5.7
2019-06-05,Hyderabad,26.2,42,0.0,6.8
2019-06-06,Hyderabad,29.6,36,7.8,6.4
2019-06-07,Hyderabad,33.2,46,12.5,5.9
2019-06-08,Hyderabad,29.7,38,1.1,4.8
2019-06-09,Hyderabad,31.0,39,3.8,4.7
2019-06-10,Hyderabad,31.4,39,21.3,4.8
2019-06-11,Hyderabad,31.9,45,4.4,3.4
2019-06-12,Hyderabad,30.1,51,0.0,4.8
2019-06-13,Hyderabad,34.8,42,3.2,5.1
2019-06-14,Hyderabad,30.3,38,15.8,5.3
2019-06-15,Hyderabad,32.2,34,0.0,4.9
2019-06-16,Hyderabad,31.9,44,0.0,3.7
2019-06-17,Hyderabad,34.2,39,9.5,5.5
2019-06-18,Hyderabad,31.4,44,0.0,6.3
2019-06-19,Hyderabad,35.5,37,0.0,5.2
2019-06-20,Hyderabad,31.1,41,0.0,5.6
2019-06-21,Hyderabad,31.5,39,0.0,5.7
2019-06-22,Hyderabad,34.9,43,0.0,4.4
2019-06-23,Hyderabad,32.5,42,6.7,5.6
2019-06-24,Hyderabad,32.7,39,13.9,4.4
2019-06-25,Hyderabad,31.5,33,0.0,5.4
2019-06-26,Hyderabad,29.9,45,0.0,3.2
2019-06-27,Hyderabad,31.2,35,0.0,4.1
2019-06-28,Hyderabad,27.5,36,0.0,5.4
2019-06-29,Hyderabad,32.1,33,0.0,4.1
2019-06-30,Hyderabad,32.3,46,10.3,4.0
2019-07-01,Hyderabad,30.8,43,9.5,4.6
2019-07-02,Hyderabad,28.7,39,0.0,5.6
2019-07-03,Hyderabad,32.1,35,3.6,4.6
2019-07-04,Hyderabad,28.8,41,0.0,5.1
2019-07-05,Hyderabad,35.6,37,0.0,3.8
2019-07-06,Hyderabad,32.5,51,6.6,4.0
2019-07-07,Hyderabad,28.4,36,0.0,6.0
2019-07-08,Hyderabad,34.2,44,22.9,6.3
2019-07-09,Hyderabad,31.9,42,0.0,5.4
2019-07-10,Hyderabad,31.5,42,0.0,4.1
2019-07-11,Hyderabad,35.7,42,0.0,4.2
2019-07-12,Hyderabad,33.5,27,17.2,4.7
2019-07-13,Hyderabad,32.6,31,20.8,5.7
2019-07-14,Hyderabad,33.7,33,0.0,4.3
2019-07-15,Hyderabad,30.2,40,14.5,5.4
2019-07-16,Hyderabad,31.3,44,7.5,6.6
2019-07-17,Hyderabad,32.1,41,0.0,6.6
2019-07-18,Hyderabad,31.4,30,21.1,3.8
2019-07-19,Hyderabad,34.6,38,10.7,6.0
2019-07-20,Hyderabad,32.6,32,0.0,4.4
2019-07-21,Hyderabad,32.2,43,0.0,4.3
2019-07-22,Hyderabad,31.1,43,0.0,3.9
2019-07-23,Hyderabad,32.7,45,0.0,5.6
2019-07-24,Hyderabad,34.2,40,5.5,5.2
2019-07-25,Hyderabad,34.7,41,0.0,4.1
2019-07-26,Hyderabad,27.8,40,0.0,6.3
2019-07-27,Hyderabad,34.1,34,0.0,3.2
2019-07-28,Hyderabad,29.1,45,0.0,5.2
2019-07-29,Hyderabad,29.9,38,0.0,5.8
2019-07-30,Hyderabad,31.0,41,0.0,5.4
2019-07-31,Hyderabad,33.5,34,11.7,5.8
2019-08-01,Hyderabad,30.2,41,0.0,4.1
2019-08-02,Hyderabad,31.5,41,0.0,4.0
2019-08-03,Hyderabad,32.4,43,7.5,5.5
2019-08-04,Hyderabad,30.4,40,0.0,3.8
2019-08-05,Hyderabad,33.5,42,4.3,3.3
2019-08-06,Hyderabad,30.5,41,14.7,5.6
2019-08-07,Hyderabad,31.5,43,12.8,4.3
2019-08-08,Hyderabad,29.8,41,0.0,4.8
2019-08-09,Hyderabad,28.4,42,3.5,4.1
2019-08-10,Hyderabad,32.4,45,0.0,4.8
2019-08-11,Hyderabad,31.2,28,9.0,6.2
2019-08-12,Hyderabad,27.4,38,0.0,6.6
2019-08-13,Hyderabad,29.2,45,0.0,3.0
2019-08-14,Hyderabad,31.9,48,0.0,4.4
2019-08-15,Hyderabad,30.9,45,0.0,6.9
2019-08-16,Hyderabad,28.6,41,2.5,5.1
2019-08-17,Hyderabad,29.7,44,8.7,5.6
2019-08-18,Hyderabad,34.4,54,10.4,6.0
2019-08-19,Hyderabad,29.9,49,5.6,5.2
2019-08-20,Hyderabad,27.5,52,4.1,5.0
2019-08-21,Hyderabad,30.7,44,19.9,3.8
