date,latitude,longitude,temperature,humidity,rainfall,wind_speed,pressure
2002-07-26,33.0,88.0,10.56,60.7,7.54,1.51,554.0
2002-07-26,33.0,93.0,7.97,74.63,1.53,3.17,560.6
2002-07-27,8.0,73.0,27.79,83.09,0.93,5.57,1010.4
2002-07-27,8.0,78.0,25.6,92.71,0.06,6.13,1008.7
2002-07-27,8.0,83.0,28.14,79.05,0.24,4.78,1007.6
2002-07-27,13.0,73.0,28.08,79.83,3.58,6.87,1009.1
2002-07-27,13.0,78.0,25.44,67.39,1.44,4.55,919.5
2002-07-27,13.0,83.0,28.78,81.86,1.51,5.95,1005.3
2002-07-27,18.0,73.0,26.31,87.79,3.25,4.41,994.9
2002-07-27,18.0,78.0,27.13,72.34,1.81,3.32,948.0
2002-07-27,18.0,83.0,28.94,70.08,0.64,1.88,969.7
2002-07-27,23.0,68.0,27.58,82.78,0.02,7.44,1002.3
2002-07-27,23.0,73.0,30.61,63.28,0.34,4.07,993.1
2002-07-27,23.0,78.0,30.32,60.45,0.0,3.26,960.3
2002-07-27,23.0,83.0,28.62,64.63,0.01,1.89,931.6
2002-07-27,23.0,88.0,28.08,87.52,1.57,1.74,998.6
2002-07-27,23.0,93.0,24.21,83.05,0.3,0.01,897.9
2002-07-27,28.0,68.0,38.48,34.11,0.0,3.84,988.5
2002-07-27,28.0,73.0,35.65,35.46,0.0,4.46,972.3
2002-07-27,28.0,78.0,37.79,27.36,0.06,2.49,975.7
2002-07-27,28.0,83.0,27.72,51.58,0.69,1.71,876.2
2002-07-27,28.0,88.0,6.17,81.7,7.92,3.09,568.2
2002-07-27,28.0,93.0,12.29,94.97,3.25,1.05,721.6
2002-07-27,33.0,73.0,33.81,43.15,0.01,1.26,947.2
2002-07-27,33.0,78.0,5.76,55.19,0.34,2.16,543.9
2002-07-27,33.0,83.0,11.74,35.36,0.07,2.4,567.3
2002-07-27,33.0,88.0,10.71,60.1,3.39,1.86,554.3
2002-07-27,33.0,93.0,5.58,79.79,2.99,3.76,561.1
2002-07-28,8.0,73.0,28.04,83.22,3.64,6.59,1011.0
2002-07-28,8.0,78.0,25.91,91.78,0.73,6.24,1009.1
2002-07-28,8.0,83.0,28.42,78.86,0.16,5.63,1008.4
2002-07-28,13.0,73.0,27.96,82.11,3.93,7.2,1009.8
2002-07-28,13.0,78.0,25.32,70.74,2.04,4.38,920.1
2002-07-28,13.0,83.0,28.75,83.4,2.63,5.79,1005.9
2002-07-28,18.0,73.0,26.44,86.42,0.83,4.03,995.7
2002-07-28,18.0,78.0,27.31,72.01,0.13,2.86,948.6
2002-07-28,18.0,83.0,28.34,73.22,0.23,1.4,971.0
2002-07-28,23.0,68.0,27.6,81.64,0.03,7.33,1003.7
2002-07-28,23.0,73.0,30.8,60.86,0.0,4.08,994.4
2002-07-28,23.0,78.0,30.66,58.89,0.0,3.19,961.3
2002-07-28,23.0,83.0,28.62,66.18,0.34,1.86,933.0
2002-07-28,23.0,88.0,28.22,87.89,2.23,1.55,1000.0
2002-07-28,23.0,93.0,23.05,87.6,1.28,0.02,899.3
2002-07-28,28.0,68.0,38.7,32.7,0.0,3.32,990.0
2002-07-28,28.0,73.0,35.83,34.55,0.0,4.33,973.8
2002-07-28,28.0,78.0,38.11,27.98,0.01,2.36,977.2
2002-07-28,28.0,83.0,27.38,55.53,1.13,1.85,877.8
2002-07-28,28.0,88.0,6.29,83.4,5.04,2.63,569.2
2002-07-28,28.0,93.0,12.84,93.47,4.16,1.27,722.6
2002-07-28,33.0,73.0,34.27,43.51,2.56,1.01,948.7
2002-07-28,33.0,78.0,6.08,59.65,0.07,2.51,544.6
2002-07-28,33.0,83.0,11.93,36.1,0.03,2.62,568.1
2002-07-28,33.0,88.0,9.67,60.73,2.47,2.62,555.4
2002-07-28,33.0,93.0,7.79,73.41,3.93,1.66,561.0
2002-07-29,8.0,73.0,28.29,81.57,4.3,7.95,1010.1
2002-07-29,8.0,78.0,26.07,90.73,3.47,6.43,1007.6
2002-07-29,8.0,83.0,28.77,80.0,0.85,5.62,1006.6
2002-07-29,13.0,73.0,27.56,85.14,7.22,7.26,1008.7
2002-07-29,13.0,78.0,25.61,69.88,1.43,4.76,918.5
2002-07-29,13.0,83.0,28.6,85.04,5.61,5.88,1004.3
2002-07-29,18.0,73.0,26.25,88.61,0.61,3.75,994.4
2002-07-29,18.0,78.0,27.16,72.02,0.0,2.7,947.5
2002-07-29,18.0,83.0,28.41,74.31,1.96,1.32,969.8
2002-07-29,23.0,68.0,27.69,81.6,0.02,7.05,1002.7
2002-07-29,23.0,73.0,31.18,60.27,0.0,3.58,993.0
2002-07-29,23.0,78.0,31.31,56.13,0.0,3.42,959.9
2002-07-29,23.0,83.0,28.4,68.29,2.64,2.3,931.8
2002-07-29,23.0,88.0,28.95,86.25,4.34,1.35,998.6
2002-07-29,23.0,93.0,23.92,81.55,1.29,0.11,898.2
2002-07-29,28.0,68.0,38.89,29.87,0.0,3.23,989.4
2002-07-29,28.0,73.0,36.22,32.91,0.0,4.1,972.8
2002-07-29,28.0,78.0,38.98,25.17,0.04,2.79,975.5
2002-07-29,28.0,83.0,25.76,68.22,8.03,1.7,877.1
2002-07-29,28.0,88.0,7.07,80.21,2.71,2.56,569.0
2002-07-29,28.0,93.0,13.6,90.23,1.55,1.31,722.4
2002-07-29,33.0,73.0,34.2,42.71,1.84,1.35,947.7
2002-07-29,33.0,78.0,5.86,54.13,0.23,2.75,543.9
2002-07-29,33.0,83.0,12.0,37.05,0.1,2.3,567.7
2002-07-29,33.0,88.0,9.46,56.41,6.57,1.95,555.3
2002-07-29,33.0,93.0,6.94,67.53,3.25,2.07,562.0
2002-07-30,8.0,73.0,27.85,83.58,15.17,8.07,1008.6
2002-07-30,8.0,78.0,26.05,90.72,4.07,7.05,1005.9
2002-07-30,8.0,83.0,28.67,82.1,2.42,5.94,1004.7
2002-07-30,13.0,73.0,27.42,85.14,7.95,6.86,1006.7
2002-07-30,13.0,78.0,24.62,71.99,0.11,5.06,916.8
2002-07-30,13.0,83.0,27.67,87.65,8.76,4.3,1002.7
2002-07-30,18.0,73.0,26.52,87.49,0.48,3.85,992.3
2002-07-30,18.0,78.0,26.41,75.87,0.19,2.28,945.9
2002-07-30,18.0,83.0,27.63,77.34,4.3,1.62,968.6
2002-07-30,23.0,68.0,27.47,84.08,0.03,6.66,1000.9
2002-07-30,23.0,73.0,31.05,61.01,0.0,3.68,991.5
2002-07-30,23.0,78.0,31.79,53.62,0.0,2.47,958.4
2002-07-30,23.0,83.0,27.23,76.05,5.54,1.68,931.0
2002-07-30,23.0,88.0,28.7,85.95,2.29,1.42,997.8
2002-07-30,23.0,93.0,23.14,89.78,1.7,0.08,897.5
2002-07-30,28.0,68.0,39.31,22.68,0.0,1.74,987.8
2002-07-30,28.0,73.0,36.77,29.29,0.0,2.99,971.5
2002-07-30,28.0,78.0,38.94,24.17,0.03,1.78,975.3
2002-07-30,28.0,83.0,26.05,68.54,12.88,1.75,876.8
2002-07-30,28.0,88.0,5.99,85.84,3.44,2.17,569.0
2002-07-30,28.0,93.0,14.14,88.75,4.34,1.45,722.5
2002-07-30,33.0,73.0,32.94,42.47,2.26,1.5,947.9
2002-07-30,33.0,78.0,4.89,52.32,0.04,2.29,543.8
2002-07-30,33.0,83.0,11.78,28.71,0.02,2.98,567.6
2002-07-30,33.0,88.0,9.91,52.75,0.33,2.07,555.3
2002-07-30,33.0,93.0,7.44,73.41,6.01,2.2,561.9
2002-07-31,8.0,73.0,27.71,83.81,29.85,8.26,1007.9
2002-07-31,8.0,78.0,25.79,93.13,14.23,7.25,1006.1
2002-07-31,8.0,83.0,28.57,82.86,1.44,7.12,1004.7
2002-07-31,13.0,73.0,27.51,85.39,18.4,6.55,1005.5
2002-07-31,13.0,78.0,23.96,74.7,4.48,4.15,916.6
2002-07-31,13.0,83.0,27.78,89.27,6.13,4.48,1002.2
2002-07-31,18.0,73.0,26.39,87.59,2.56,3.21,991.3
2002-07-31,18.0,78.0,25.92,77.47,1.28,2.07,945.3
2002-07-31,18.0,83.0,27.28,81.43,7.19,1.91,967.5
2002-07-31,23.0,68.0,27.21,84.42,0.0,5.98,1000.7
2002-07-31,23.0,73.0,31.49,61.05,0.14,3.23,991.0
2002-07-31,23.0,78.0,30.26,60.78,6.36,2.4,958.8
2002-07-31,23.0,83.0,26.66,78.16,4.37,1.82,931.2
2002-07-31,23.0,88.0,27.97,88.34,2.03,2.95,999.0
2002-07-31,23.0,93.0,24.53,79.03,0.83,0.01,899.1
2002-07-31,28.0,68.0,37.4,27.43,0.0,2.72,989.3
2002-07-31,28.0,73.0,37.19,28.21,0.02,2.06,972.1
2002-07-31,28.0,78.0,36.89,32.36,1.06,1.13,976.7
2002-07-31,28.0,83.0,24.74,75.42,0.99,1.85,878.3
2002-07-31,28.0,88.0,6.39,81.48,3.52,2.29,570.0
2002-07-31,28.0,93.0,14.94,89.26,2.8,1.44,722.6
2002-07-31,33.0,73.0,33.89,36.56,0.0,1.34,949.1
2002-07-31,33.0,78.0,4.95,46.69,1.16,2.43,545.0
2002-07-31,33.0,83.0,11.56,23.46,0.0,2.59,568.9
2002-07-31,33.0,88.0,10.03,57.37,0.22,1.43,556.5
2002-07-31,33.0,93.0,7.31,75.88,2.95,1.85,563.1
2002-08-01,8.0,73.0,27.48,86.25,20.42,7.42,1008.1
2002-08-01,8.0,78.0,25.8,91.27,8.33,7.93,1006.7
2002-08-01,8.0,83.0,28.35,80.5,0.27,6.95,1005.7
2002-08-01,13.0,73.0,27.59,85.82,20.33,6.57,1005.7
2002-08-01,13.0,78.0,24.18,72.99,0.6,3.6,916.8
2002-08-01,13.0,83.0,28.56,85.71,4.5,6.42,1002.9
2002-08-01,18.0,73.0,26.32,87.67,1.41,2.99,991.6
2002-08-01,18.0,78.0,26.13,76.72,5.97,1.13,945.7
2002-08-01,18.0,83.0,27.14,85.36,9.55,2.04,968.2
2002-08-01,23.0,68.0,27.35,81.08,0.0,4.17,1002.1
2002-08-01,23.0,73.0,30.36,64.09,1.32,2.81,992.2
2002-08-01,23.0,78.0,28.87,70.54,4.59,2.49,959.3
2002-08-01,23.0,83.0,26.69,80.28,3.02,1.32,931.2
2002-08-01,23.0,88.0,28.47,86.4,0.45,2.74,1000.3
2002-08-01,23.0,93.0,23.57,78.74,0.29,0.06,900.5
2002-08-01,28.0,68.0,38.03,23.29,0.0,1.66,991.6
2002-08-01,28.0,73.0,37.62,24.73,0.12,1.41,973.3
2002-08-01,28.0,78.0,36.49,39.65,2.21,2.58,977.9
2002-08-01,28.0,83.0,23.79,77.73,0.47,1.78,879.5
2002-08-01,28.0,88.0,6.69,81.64,6.5,2.16,570.8
2002-08-01,28.0,93.0,15.07,91.16,10.31,1.5,723.3
2002-08-01,33.0,73.0,34.73,31.06,0.0,1.04,950.4
2002-08-01,33.0,78.0,4.99,41.58,0.03,2.55,546.7
2002-08-01,33.0,83.0,12.06,26.49,0.03,2.13,570.3
2002-08-01,33.0,88.0,8.96,66.63,0.64,1.59,557.8
2002-08-01,33.0,93.0,8.59,69.05,1.24,2.39,564.8
2002-08-02,8.0,73.0,27.62,83.92,16.27,8.09,1008.0
2002-08-02,8.0,78.0,25.71,90.39,3.54,7.74,1007.0
2002-08-02,8.0,83.0,28.24,76.48,0.14,7.13,1006.2
2002-08-02,13.0,73.0,27.57,85.7,28.42,7.68,1005.4
2002-08-02,13.0,78.0,24.07,73.46,0.4,3.24,916.7
2002-08-02,13.0,83.0,28.51,83.59,2.86,6.53,1003.5
2002-08-02,18.0,73.0,26.22,88.45,10.76,2.46,991.5
2002-08-02,18.0,78.0,25.66,83.58,39.14,1.34,945.7
2002-08-02,18.0,83.0,26.94,86.7,4.37,2.33,969.5
2002-08-02,23.0,68.0,26.97,83.97,0.0,4.79,1002.5
2002-08-02,23.0,73.0,30.79,62.72,3.74,2.84,992.0
2002-08-02,23.0,78.0,29.5,71.72,7.35,1.79,959.0
2002-08-02,23.0,83.0,26.25,82.88,1.97,1.47,931.8
2002-08-02,23.0,88.0,27.82,91.67,2.3,1.52,1000.2
2002-08-02,23.0,93.0,23.96,84.09,1.77,0.05,899.9
2002-08-02,28.0,68.0,39.1,18.85,0.0,1.42,990.6
2002-08-02,28.0,73.0,37.98,22.25,0.01,2.32,972.7
2002-08-02,28.0,78.0,37.09,38.35,0.72,2.54,977.5
2002-08-02,28.0,83.0,25.03,72.98,0.39,1.99,878.9
2002-08-02,28.0,88.0,6.18,83.85,6.05,1.71,570.7
2002-08-02,28.0,93.0,14.14,91.74,10.63,1.23,724.4
2002-08-02,33.0,73.0,35.76,25.45,0.0,0.89,949.2
2002-08-02,33.0,78.0,7.73,37.44,2.24,2.29,546.3
2002-08-02,33.0,83.0,13.31,39.35,0.08,3.12,569.9
2002-08-02,33.0,88.0,10.21,62.71,2.37,2.85,558.3
2002-08-02,33.0,93.0,8.08,65.45,1.54,2.74,565.5
2002-08-03,8.0,73.0,27.54,83.73,10.37,8.11,1007.8
2002-08-03,8.0,78.0,26.03,89.54,0.46,7.12,1006.9
2002-08-03,8.0,83.0,28.81,72.76,0.09,7.84,1006.1
2002-08-03,13.0,73.0,27.37,86.08,17.96,8.47,1005.4
2002-08-03,13.0,78.0,24.48,75.34,5.96,3.66,916.3
2002-08-03,13.0,83.0,28.76,82.27,4.01,6.63,1003.2
2002-08-03,18.0,73.0,26.13,90.57,9.9,3.23,991.0
2002-08-03,18.0,78.0,25.24,87.09,26.85,1.86,945.3
2002-08-03,18.0,83.0,26.8,86.35,3.59,1.92,969.4
2002-08-03,23.0,68.0,26.98,84.84,0.01,5.68,1001.6
2002-08-03,23.0,73.0,29.99,70.09,18.89,2.78,991.2
2002-08-03,23.0,78.0,27.98,79.75,44.24,1.2,959.0
2002-08-03,23.0,83.0,25.25,88.61,9.58,1.99,931.9
2002-08-03,23.0,88.0,27.94,90.09,10.02,2.07,999.7
2002-08-03,23.0,93.0,23.68,82.97,1.22,0.04,898.8
2002-08-03,28.0,68.0,39.17,26.51,0.0,2.6,988.8
2002-08-03,28.0,73.0,37.99,21.53,0.1,2.61,971.5
2002-08-03,28.0,78.0,35.81,40.58,0.42,3.03,977.1
2002-08-03,28.0,83.0,24.14,76.42,0.44,2.59,879.2
2002-08-03,28.0,88.0,6.07,81.85,2.64,2.3,570.6
2002-08-03,28.0,93.0,15.1,82.36,19.62,1.35,724.2
2002-08-03,33.0,73.0,35.95,24.82,0.5,1.25,947.3
2002-08-03,33.0,78.0,7.77,48.49,4.81,1.72,545.3
2002-08-03,33.0,83.0,14.75,39.32,4.65,3.1,568.8
2002-08-03,33.0,88.0,8.62,66.86,5.82,4.41,557.8
2002-08-03,33.0,93.0,8.2,60.53,0.01,2.54,565.2
2002-08-04,8.0,73.0,27.75,82.6,10.34,7.92,1008.2
2002-08-04,8.0,78.0,26.08,89.08,1.88,6.58,1007.4
2002-08-04,8.0,83.0,28.96,76.87,0.5,7.42,1006.1
2002-08-04,13.0,73.0,27.52,84.82,25.35,8.66,1005.8
2002-08-04,13.0,78.0,23.83,76.03,2.69,4.6,916.6
2002-08-04,13.0,83.0,28.81,79.41,4.6,7.21,1003.2
2002-08-04,18.0,73.0,25.59,89.21,33.48,3.39,991.1
2002-08-04,18.0,78.0,25.51,85.53,9.81,2.49,944.7
2002-08-04,18.0,83.0,26.51,87.39,8.66,2.24,968.8
2002-08-04,23.0,68.0,27.46,82.18,0.09,5.6,1000.8
2002-08-04,23.0,73.0,29.61,73.23,5.49,2.06,990.7
2002-08-04,23.0,78.0,27.01,83.3,29.94,1.03,958.5
2002-08-04,23.0,83.0,25.17,86.73,5.22,1.67,931.1
2002-08-04,23.0,88.0,27.74,89.75,18.9,1.28,998.4
2002-08-04,23.0,93.0,23.24,86.78,0.94,0.04,897.8
2002-08-04,28.0,68.0,38.4,30.74,0.0,2.69,988.7
2002-08-04,28.0,73.0,37.51,25.26,0.02,2.72,971.5
2002-08-04,28.0,78.0,32.45,53.07,1.24,2.08,978.2
2002-08-04,28.0,83.0,25.02,68.31,0.06,1.89,878.1
2002-08-04,28.0,88.0,6.79,77.77,1.33,2.03,570.6
2002-08-04,28.0,93.0,15.67,82.32,3.52,1.27,723.4
2002-08-04,33.0,73.0,33.91,35.37,1.02,2.78,948.5
2002-08-04,33.0,78.0,7.22,55.37,6.77,1.96,545.0
2002-08-04,33.0,83.0,12.44,53.2,4.16,1.52,568.7
2002-08-04,33.0,88.0,9.27,62.67,0.02,2.55,557.5
2002-08-04,33.0,93.0,8.54,62.04,0.0,2.34,564.5
2002-08-05,8.0,73.0,27.89,80.62,3.45,6.94,1009.1
2002-08-05,8.0,78.0,25.86,91.54,0.41,5.97,1008.4
2002-08-05,8.0,83.0,29.03,76.94,1.59,7.32,1007.2
2002-08-05,13.0,73.0,27.62,84.23,23.69,7.94,1007.0
2002-08-05,13.0,78.0,24.1,72.34,0.75,5.14,917.9
2002-08-05,13.0,83.0,29.2,77.94,7.84,7.5,1004.1
2002-08-05,18.0,73.0,25.73,86.79,21.85,3.85,992.4
2002-08-05,18.0,78.0,25.18,81.85,7.46,3.73,945.7
2002-08-05,18.0,83.0,26.4,86.02,3.66,2.21,968.9
2002-08-05,23.0,68.0,27.79,81.86,0.4,5.66,1000.9
2002-08-05,23.0,73.0,27.52,82.64,18.18,2.51,991.3
2002-08-05,23.0,78.0,26.95,83.91,7.41,1.63,958.0
2002-08-05,23.0,83.0,25.69,82.7,9.56,1.22,930.8
2002-08-05,23.0,88.0,27.9,89.57,4.05,1.76,997.9
2002-08-05,23.0,93.0,25.34,77.49,0.51,0.02,897.2
2002-08-05,28.0,68.0,38.3,31.76,0.0,2.54,989.0
2002-08-05,28.0,73.0,36.83,25.61,0.05,2.64,971.5
2002-08-05,28.0,78.0,34.58,44.91,0.32,1.62,976.8
2002-08-05,28.0,83.0,25.62,69.11,0.11,1.93,877.6
2002-08-05,28.0,88.0,6.44,75.41,5.54,1.92,570.6
2002-08-05,28.0,93.0,15.82,80.98,1.4,1.27,723.1
2002-08-05,33.0,73.0,34.16,37.64,0.65,1.26,948.7
2002-08-05,33.0,78.0,6.67,61.8,12.03,1.49,545.4
2002-08-05,33.0,83.0,11.03,60.73,10.28,2.7,569.6
2002-08-05,33.0,88.0,9.99,58.48,0.37,2.77,557.4
2002-08-05,33.0,93.0,9.05,63.29,0.27,2.07,564.3
2002-08-06,8.0,73.0,28.05,78.84,3.52,6.41,1009.4
2002-08-06,8.0,78.0,25.65,92.45,0.94,5.81,1009.0
2002-08-06,8.0,83.0,29.06,78.33,1.28,6.68,1007.8
2002-08-06,13.0,73.0,27.78,81.91,17.85,7.75,1007.2
2002-08-06,13.0,78.0,23.42,71.66,1.79,5.82,918.4
2002-08-06,13.0,83.0,28.92,81.15,6.78,7.96,1004.4
2002-08-06,18.0,73.0,25.7,90.79,57.09,5.08,991.7
2002-08-06,18.0,78.0,25.13,80.63,6.34,3.92,945.7
2002-08-06,18.0,83.0,26.8,82.02,2.28,2.89,967.9
2002-08-06,23.0,68.0,27.65,83.45,0.13,5.89,1000.2
2002-08-06,23.0,73.0,27.6,83.33,4.65,2.14,990.4
2002-08-06,23.0,78.0,28.02,81.56,8.06,1.41,956.8
2002-08-06,23.0,83.0,25.68,84.0,22.66,0.75,930.0
2002-08-06,23.0,88.0,27.89,88.16,0.39,1.74,997.6
2002-08-06,23.0,93.0,24.5,82.49,1.41,0.02,897.1
2002-08-06,28.0,68.0,38.35,28.7,0.0,2.6,987.9
2002-08-06,28.0,73.0,37.43,26.83,0.01,1.76,970.6
2002-08-06,28.0,78.0,34.06,46.8,0.63,1.65,976.6
2002-08-06,28.0,83.0,26.33,65.0,0.13,1.78,877.1
2002-08-06,28.0,88.0,6.47,78.86,3.16,1.66,570.3
2002-08-06,28.0,93.0,16.25,77.95,13.02,1.21,723.3
2002-08-06,33.0,73.0,35.34,33.95,0.02,1.35,947.8
2002-08-06,33.0,78.0,7.54,59.96,8.05,1.56,545.4
2002-08-06,33.0,83.0,11.74,60.67,6.02,1.92,569.5
2002-08-06,33.0,88.0,9.99,61.17,1.41,2.28,557.5
2002-08-06,33.0,93.0,9.72,65.67,0.98,1.66,564.2
2002-08-07,8.0,73.0,27.95,80.33,3.22,6.12,1010.2
2002-08-07,8.0,78.0,25.83,92.02,1.87,5.57,1009.7
2002-08-07,8.0,83.0,28.87,77.54,1.69,6.43,1008.7
2002-08-07,13.0,73.0,27.98,80.1,14.89,7.38,1008.5
2002-08-07,13.0,78.0,22.93,69.25,0.29,6.05,919.6
2002-08-07,13.0,83.0,29.06,77.71,6.93,8.42,1005.9
2002-08-07,18.0,73.0,26.27,89.46,39.43,5.78,993.2
2002-08-07,18.0,78.0,24.85,81.31,19.13,5.8,946.1
2002-08-07,18.0,83.0,26.22,84.92,18.89,3.74,968.2
2002-08-07,23.0,68.0,27.63,84.29,0.5,6.51,1001.7
2002-08-07,23.0,73.0,27.89,82.77,11.72,2.31,991.4
2002-08-07,23.0,78.0,28.55,80.23,12.23,1.64,957.6
2002-08-07,23.0,83.0,26.27,83.58,5.16,1.19,930.2
2002-08-07,23.0,88.0,28.41,86.35,0.13,1.63,997.7
2002-08-07,23.0,93.0,24.62,80.93,2.9,0.06,897.5
2002-08-07,28.0,68.0,37.58,31.07,0.0,2.99,989.8
2002-08-07,28.0,73.0,37.91,27.5,0.02,1.69,971.2
2002-08-07,28.0,78.0,35.84,41.36,0.12,1.92,976.6
2002-08-07,28.0,83.0,26.18,67.25,0.79,1.6,877.5
2002-08-07,28.0,88.0,5.93,76.73,4.13,2.07,571.3
2002-08-07,28.0,93.0,15.49,77.84,2.92,1.07,723.7
2002-08-07,33.0,73.0,36.43,31.75,0.1,0.78,948.4
2002-08-07,33.0,78.0,6.45,69.96,12.84,1.49,546.1
2002-08-07,33.0,83.0,11.23,58.9,10.75,1.54,570.2
2002-08-07,33.0,88.0,10.66,57.52,0.66,1.94,557.7
2002-08-07,33.0,93.0,10.07,65.04,5.44,1.52,564.0
2002-08-08,8.0,73.0,27.61,82.01,3.44,5.53,1010.9
2002-08-08,8.0,78.0,25.89,91.93,1.78,5.42,1010.6
2002-08-08,8.0,83.0,28.68,78.66,1.17,6.75,1009.5
2002-08-08,13.0,73.0,27.86,81.44,17.93,7.52,1008.9
2002-08-08,13.0,78.0,22.79,72.26,2.45,5.58,920.1
2002-08-08,13.0,83.0,28.84,79.09,14.77,8.92,1006.0
2002-08-08,18.0,73.0,25.95,90.73,36.68,4.34,993.5
2002-08-08,18.0,78.0,23.27,86.13,23.2,5.69,946.4
2002-08-08,18.0,83.0,25.65,84.53,16.74,5.29,967.3
2002-08-08,23.0,68.0,27.52,84.74,1.0,7.03,1001.8
2002-08-08,23.0,73.0,26.89,85.02,5.17,2.98,992.0
2002-08-08,23.0,78.0,27.62,85.61,12.67,2.43,957.8
2002-08-08,23.0,83.0,27.0,81.1,5.56,1.53,929.0
2002-08-08,23.0,88.0,29.11,85.89,0.99,2.41,996.5
2002-08-08,23.0,93.0,25.74,76.72,1.84,0.05,896.7
2002-08-08,28.0,68.0,38.54,31.28,0.0,2.81,988.9
2002-08-08,28.0,73.0,37.78,28.76,0.56,3.36,971.1
2002-08-08,28.0,78.0,36.7,40.03,0.26,1.29,976.0
2002-08-08,28.0,83.0,27.12,63.46,1.79,1.81,876.8
2002-08-08,28.0,88.0,7.63,76.07,0.91,2.05,570.8
2002-08-08,28.0,93.0,13.88,85.7,15.68,1.03,723.1
2002-08-08,33.0,73.0,37.07,30.15,0.37,0.91,947.2
2002-08-08,33.0,78.0,8.16,62.47,0.47,1.41,546.0
2002-08-08,33.0,83.0,12.41,54.3,0.15,2.66,569.8
2002-08-08,33.0,88.0,11.36,56.02,5.78,2.1,557.3
2002-08-08,33.0,93.0,9.34,71.97,5.54,1.5,563.2
2002-08-09,8.0,73.0,26.9,85.7,2.54,5.01,1010.9
2002-08-09,8.0,78.0,26.15,90.25,1.93,6.13,1010.3
2002-08-09,8.0,83.0,28.69,77.58,0.49,6.85,1009.2
2002-08-09,13.0,73.0,27.7,82.74,12.94,7.66,1008.8
2002-08-09,13.0,78.0,23.59,69.9,0.49,6.24,919.4
2002-08-09,13.0,83.0,28.49,79.97,26.24,9.65,1005.7
2002-08-09,18.0,73.0,25.94,91.78,56.19,5.22,992.7
2002-08-09,18.0,78.0,24.13,85.1,11.06,4.87,946.0
2002-08-09,18.0,83.0,26.04,81.84,9.47,5.34,966.5
2002-08-09,23.0,68.0,27.49,84.82,0.92,7.19,1000.8
2002-08-09,23.0,73.0,27.69,81.2,3.15,2.36,991.2
2002-08-09,23.0,78.0,26.68,88.24,5.55,2.74,957.3
2002-08-09,23.0,83.0,26.79,83.31,19.16,1.39,928.1
2002-08-09,23.0,88.0,28.35,91.05,1.34,2.73,994.5
2002-08-09,23.0,93.0,25.01,81.01,3.04,0.01,896.6
2002-08-09,28.0,68.0,38.32,31.81,0.0,2.79,987.7
2002-08-09,28.0,73.0,36.88,31.67,0.17,3.66,970.6
2002-08-09,28.0,78.0,37.25,39.22,2.12,0.97,974.6
2002-08-09,28.0,83.0,26.86,67.53,0.67,1.73,875.4
2002-08-09,28.0,88.0,7.5,80.24,6.71,2.05,569.5
2002-08-09,28.0,93.0,14.36,92.05,11.63,1.23,721.2
2002-08-09,33.0,73.0,35.93,32.62,2.07,1.34,946.5
2002-08-09,33.0,78.0,8.14,65.16,0.56,1.68,545.9
2002-08-09,33.0,83.0,11.43,51.65,0.29,2.44,570.3
2002-08-09,33.0,88.0,9.21,63.92,4.66,2.57,557.2
2002-08-09,33.0,93.0,5.72,69.78,1.79,3.63,563.3
2002-08-10,8.0,73.0,26.72,86.77,3.08,4.66,1011.1
2002-08-10,8.0,78.0,26.38,87.95,3.57,6.1,1010.7
2002-08-10,8.0,83.0,28.31,79.19,1.0,6.24,1009.7
2002-08-10,13.0,73.0,27.29,83.72,13.22,7.73,1009.5
2002-08-10,13.0,78.0,23.51,66.54,1.03,6.61,920.0
2002-08-10,13.0,83.0,28.59,81.95,16.52,8.51,1006.2
2002-08-10,18.0,73.0,26.05,90.64,23.18,4.92,993.4
2002-08-10,18.0,78.0,25.02,82.23,4.38,4.36,946.8
2002-08-10,18.0,83.0,27.49,78.5,0.86,4.21,967.6
2002-08-10,23.0,68.0,27.46,86.0,0.1,7.13,1000.5
2002-08-10,23.0,73.0,28.54,79.41,1.36,2.66,991.0
2002-08-10,23.0,78.0,26.39,86.74,2.46,2.31,958.4
2002-08-10,23.0,83.0,25.84,89.77,8.29,2.25,928.3
2002-08-10,23.0,88.0,28.73,89.19,2.86,3.38,994.4
2002-08-10,23.0,93.0,23.93,86.82,5.52,0.01,897.1
2002-08-10,28.0,68.0,37.87,32.81,0.0,3.45,987.6
2002-08-10,28.0,73.0,36.46,34.08,0.0,4.19,970.5
2002-08-10,28.0,78.0,34.11,55.43,25.09,1.9,974.6
2002-08-10,28.0,83.0,24.28,82.03,3.04,1.88,875.4
2002-08-10,28.0,88.0,6.53,85.13,7.48,1.49,568.8
2002-08-10,28.0,93.0,13.69,91.76,30.23,1.44,720.9
2002-08-10,33.0,73.0,36.37,35.33,0.02,1.31,945.2
2002-08-10,33.0,78.0,8.81,61.98,1.9,1.28,545.8
2002-08-10,33.0,83.0,10.65,40.58,0.37,3.62,570.5
2002-08-10,33.0,88.0,8.79,52.15,0.03,2.97,557.0
2002-08-10,33.0,93.0,6.49,65.06,2.1,2.22,562.5
2002-08-11,8.0,73.0,27.28,85.45,2.81,4.74,1012.3
2002-08-11,8.0,78.0,26.28,87.35,2.98,6.04,1011.8
2002-08-11,8.0,83.0,28.76,74.45,1.26,7.16,1010.6
2002-08-11,13.0,73.0,27.71,83.77,15.23,7.32,1010.4
