date,temperature,humidity,rainfall,wind_speed,pressure,city,day_of_week,month,quarter,sin_day_of_year,cos_day_of_year,temperature_lag_1,temperature_lag_3,temperature_lag_7,humidity_lag_1,rainfall_lag_1,temperature_3day_avg,temperature_7day_avg,humidity_7day_avg,rainfall_7day_avg,temperature_7day_std,temperature_difference
2000-05-10,31.64,50.5,0.0,1.91,950.5,Hyderabad,2,5,2,0.7748840413670407,-0.6321034111873487,29.98,30.38,34.66,53.21,0.01,29.933333333333334,31.954285714285714,45.208571428571425,0.4328571428571431,2.638167654155089,1.6600000000000001
2000-05-10,30.64,69.63,1.22,3.42,1000.5,Chennai,2,5,2,0.7748840413670407,-0.6321034111873487,29.97,31.02,31.6,72.57,1.58,30.51666666666667,30.602857142857143,67.76571428571428,1.3842857142857146,0.34730938588425725,0.6700000000000017
2000-05-10,36.21,23.18,0.0,1.45,978.7,Delhi,2,5,2,0.7748840413670407,-0.6321034111873487,34.65,30.81,34.47,29.08,0.0,34.39666666666664,34.107142857142854,24.694285714285712,0.09428571428571429,1.8718147547745851,1.5600000000000023
2000-05-11,36.93,23.61,0.22,1.51,977.2,Delhi,3,5,2,0.7638886127905428,-0.6453481132295501,36.21,32.33,35.37,23.18,0.0,35.92999999999998,34.33,26.912857142857142,0.12571428571428572,2.1232129740877763,0.7199999999999989
2000-05-11,31.13,53.93,0.01,2.25,950.0,Hyderabad,3,5,2,0.7638886127905428,-0.6453481132295501,31.64,28.18,34.96,50.5,0.0,30.91666666666666,31.407142857142862,49.425714285714285,0.43428571428571455,2.2843358939069827,-0.5100000000000016
2000-05-11,29.93,72.17,0.39,4.58,1000.6,Chennai,3,5,2,0.7638886127905428,-0.6453481132295501,30.64,30.94,30.6,69.63,1.22,30.180000000000007,30.50714285714286,68.53,1.0814285714285714,0.4305699434353914,-0.7100000000000009
2000-05-11,29.68,62.46,0.0,2.78,996.5,Mumbai,3,5,2,0.7638886127905428,-0.6453481132295501,30.02,29.72,30.79,59.7,0.04,29.75,30.178571428571427,61.49,0.058571428571428566,0.6672188189648588,-0.33999999999999986
2000-05-11,24.87,73.97,0.73,2.1,915.4,Bangalore,3,5,2,0.7638886127905428,-0.6453481132295501,24.08,26.09,30.53,69.74,0.15,24.366666666666664,26.41428571428571,63.37714285714286,0.9628571428571429,2.3855667191315297,0.7900000000000027
2000-05-12,30.68,65.67,0.02,4.22,1000.5,Chennai,4,5,2,0.7526668275320085,-0.6584015846980488,29.93,29.97,30.42,72.17,0.39,30.41666666666667,30.544285714285714,68.71428571428571,0.9942857142857143,0.43300720328271924,0.75
2000-05-12,29.66,60.68,0.0,2.82,996.8,Mumbai,4,5,2,0.7526668275320085,-0.6584015846980488,29.68,29.55,31.48,62.46,0.0,29.786666666666665,29.91857142857143,61.744285714285716,0.04571428571428571,0.35895350541198184,-0.019999999999999574
2000-05-12,32.35,44.38,0.0,3.86,949.7,Hyderabad,4,5,2,0.7526668275320085,-0.6584015846980488,31.13,29.98,35.07,53.93,0.01,31.706666666666667,31.018571428571427,51.18285714285714,0.4285714285714288,1.718753701295052,1.2200000000000024
2000-05-12,37.4,26.0,2.05,2.92,977.0,Delhi,4,5,2,0.7526668275320085,-0.6584015846980488,36.93,34.65,34.66,23.61,0.22,36.84666666666664,34.72142857142857,28.970000000000002,0.41857142857142854,2.425272689626648,0.46999999999999886
2000-05-12,26.26,65.4,0.01,2.12,915.5,Bangalore,4,5,2,0.7526668275320085,-0.6584015846980488,24.87,24.15,30.75,73.97,0.73,25.070000000000004,25.77285714285714,66.80571428571429,0.9414285714285714,1.44285266383068,1.3900000000000006
2000-05-13,32.18,56.99,0.0,3.64,1000.0,Chennai,5,5,2,0.7412220108485958,-0.6712599575675313,30.68,30.64,30.63,65.67,0.02,30.930000000000007,30.76571428571429,67.27857142857142,0.8742857142857143,0.7582844044913138,1.5
2000-05-13,32.6,39.75,0.0,3.3,949.8,Hyderabad,5,5,2,0.7412220108485958,-0.6712599575675313,32.35,31.64,33.47,44.38,0.0,32.026666666666664,30.89428571428571,51.87285714285714,0.4285714285714288,1.533404242667168,0.25
2000-05-13,29.67,63.17,0.0,2.99,997.4,Mumbai,5,5,2,0.7412220108485958,-0.6712599575675313,29.66,30.02,30.41,60.68,0.0,29.669999999999998,29.812857142857144,61.47428571428572,0.032857142857142856,0.29301389533106154,0.010000000000001563
2000-05-13,27.23,59.88,0.0,2.43,915.5,Bangalore,5,5,2,0.7412220108485958,-0.6712599575675313,26.26,24.08,27.55,65.4,0.01,26.120000000000005,25.72714285714286,66.86428571428571,0.8514285714285714,1.3809020516278343,0.9699999999999989
2000-05-14,30.21,60.53,0.0,2.91,997.3,Mumbai,6,5,2,0.7295575540864875,-0.6839194216246106,29.67,29.68,30.39,63.17,0.0,29.846666666666664,29.787142857142857,61.222857142857144,0.032857142857142856,0.2363411577721585,0.5399999999999991
2000-05-14,32.6,34.84,0.0,3.69,949.9,Hyderabad,6,5,2,0.7295575540864875,-0.6839194216246106,32.6,31.13,30.38,39.75,0.0,32.51666666666667,31.211428571428574,48.73142857142857,0.13285714285714312,1.6354859478807926,0.0
2000-05-14,28.18,54.48,0.0,2.92,915.1,Bangalore,6,5,2,0.7295575540864875,-0.6839194216246106,27.23,24.87,27.41,59.88,0.0,27.223333333333333,25.837142857142858,66.09857142857143,0.6128571428571429,1.556767101888809,0.9499999999999993
2000-05-14,35.65,39.15,0.14,3.93,977.7,Delhi,6,5,2,0.7295575540864875,-0.6839194216246106,37.4,36.21,34.72,26.0,2.05,36.659999999999975,34.854285714285716,31.42285714285714,0.43714285714285717,2.450522781931059,-1.75
2000-05-14,34.24,49.0,0.0,3.77,998.3,Chennai,6,5,2,0.7295575540864875,-0.6839194216246106,32.18,29.93,31.02,56.99,0.0,32.366666666666674,31.225714285714286,64.60142857142857,0.6071428571428571,1.5261482796334476,2.0600000000000023
2000-05-15,37.58,27.71,0.0,4.75,976.1,Delhi,0,5,2,0.717676913675962,-0.6963762255968722,35.65,36.93,30.81,39.15,0.14,36.87666666666664,35.82142857142857,29.395714285714288,0.36428571428571427,1.8509495632553934,1.9299999999999997
2000-05-15,30.17,64.5,0.37,4.45,996.6,Mumbai,0,5,2,0.717676913675962,-0.6963762255968722,30.21,29.66,29.72,60.53,0.0,30.016666666666666,29.851428571428574,61.86571428571428,0.07857142857142858,0.273339140472457,-0.03999999999999915
2000-05-15,28.38,49.64,0.01,3.8,915.2,Bangalore,0,5,2,0.717676913675962,-0.6963762255968722,28.18,26.26,26.09,54.48,0.0,27.929999999999996,26.164285714285715,64.00999999999999,0.16714285714285712,1.8345831237898893,0.1999999999999993
2000-05-15,33.56,33.49,0.39,4.23,949.7,Hyderabad,0,5,2,0.717676913675962,-0.6963762255968722,32.6,32.35,28.18,34.84,0.0,32.919999999999995,31.98,44.300000000000004,0.05857142857142883,1.1719072773339512,0.9600000000000009
2000-05-15,34.55,47.8,0.09,3.85,998.5,Chennai,0,5,2,0.717676913675962,-0.6963762255968722,34.24,30.68,30.94,49.0,0.0,33.65666666666667,31.74142857142857,61.97571428571428,0.4714285714285714,1.9613892064165213,0.30999999999999517
2000-05-16,37.18,24.0,0.29,4.14,975.9,Delhi,1,5,2,0.705583610107178,-0.7086266782644596,37.58,37.4,32.33,27.71,0.0,36.803333333333306,36.51428571428571,27.532857142857143,0.3857142857142857,1.0685949831887422,-0.3999999999999986
2000-05-16,30.98,46.67,4.59,4.71,950.6,Hyderabad,1,5,2,0.705583610107178,-0.7086266782644596,33.56,32.6,29.98,33.49,0.39,32.38,32.12285714285714,43.36571428571428,0.7128571428571432,0.9217142414321351,-2.580000000000002
2000-05-16,30.31,59.16,2.93,4.31,1001.2,Chennai,1,5,2,0.705583610107178,-0.7086266782644596,34.55,32.18,29.97,47.8,0.09,33.03333333333334,31.79,60.059999999999995,0.6642857142857144,1.9138442987870297,-4.239999999999998
2000-05-16,26.14,63.06,4.6,4.15,916.3,Bangalore,1,5,2,0.705583610107178,-0.7086266782644596,28.38,27.23,24.15,49.64,0.01,27.566666666666666,26.448571428571427,62.309999999999995,0.7857142857142857,1.610987570523232,-2.2399999999999984
2000-05-17,37.57,24.64,0.0,4.74,974.4,Delhi,2,5,2,0.6932812268869777,-0.7206671495538609,37.18,35.65,34.65,24.0,0.29,37.44333333333331,36.93142857142857,26.898571428571433,0.3857142857142857,0.7384991214495664,0.39000000000000057
2000-05-17,30.32,43.92,0.06,4.87,950.2,Hyderabad,2,5,2,0.6932812268869777,-0.7206671495538609,30.98,32.6,31.64,46.67,4.59,31.62,31.934285714285718,42.425714285714285,0.7214285714285716,1.1449578906798954,-0.6600000000000001
2000-05-17,32.38,53.77,0.78,3.53,1000.0,Chennai,2,5,2,0.6932812268869777,-0.7206671495538609,30.31,34.24,30.64,59.16,2.93,32.41333333333334,32.03857142857143,57.794285714285714,0.6014285714285714,1.8515707617355408,2.070000000000004
2000-05-17,24.54,70.78,0.28,4.23,916.2,Bangalore,2,5,2,0.6932812268869777,-0.7206671495538609,26.14,28.18,24.08,63.06,4.6,26.353333333333335,26.514285714285716,62.458571428571425,0.8042857142857143,1.5041039097841462,-1.6000000000000014
2000-05-18,33.25,51.0,0.05,4.39,998.9,Chennai,3,5,2,0.6807734094770161,-0.7324940716135789,32.38,34.55,29.93,53.77,0.78,31.980000000000008,32.51285714285714,54.769999999999996,0.5528571428571428,1.6338473438044452,0.8699999999999974
2000-05-18,25.97,62.0,0.0,4.95,915.0,Bangalore,3,5,2,0.6807734094770161,-0.7324940716135789,24.54,28.38,24.87,70.78,0.28,25.55,26.671428571428574,60.74857142857143,0.7000000000000001,1.353617727565769,1.4299999999999997
2000-05-19,33.6,48.68,0.47,3.27,998.3,Chennai,4,5,2,0.6680638642135335,-0.7441039398713607,33.25,30.31,30.68,51.0,0.05,33.076666666666675,32.93,52.34285714285715,0.6171428571428572,1.4503562780686263,0.3500000000000014
2000-05-19,25.8,64.51,0.76,4.68,914.5,Bangalore,4,5,2,0.6680638642135335,-0.7441039398713607,25.97,26.14,26.26,62.0,0.0,25.436666666666667,26.60571428571428,60.621428571428574,0.8071428571428572,1.3876581848908653,-0.16999999999999815
2000-05-20,26.48,62.6,0.04,4.68,914.4,Bangalore,5,5,2,0.6551563572090853,-0.7554933140726803,25.8,24.54,27.23,64.51,0.76,26.083333333333332,26.49857142857143,61.01,0.812857142857143,1.3601032873941374,0.6799999999999997
2000-05-20,31.86,45.04,0.01,3.87,948.4,Hyderabad,5,5,2,0.6551563572090853,-0.7554933140726803,30.32,33.56,31.13,43.92,0.06,31.05333333333333,32.03857142857143,41.15571428571429,0.7214285714285718,1.0914887168675873,1.5399999999999991
2000-05-20,27.79,77.77,0.08,3.0,994.6,Mumbai,5,5,2,0.6551563572090853,-0.7554933140726803,30.17,29.67,29.55,64.5,0.37,29.39,29.599999999999998,64.11571428571429,0.06999999999999999,0.8331066358315872,-2.3800000000000026
2000-05-20,33.83,46.76,0.01,3.28,998.5,Chennai,5,5,2,0.6551563572090853,-0.7554933140726803,33.6,32.38,32.18,48.68,0.47,33.56000000000001,33.16571428571429,50.88142857142857,0.6185714285714285,1.4422073029775146,0.22999999999999687
2000-05-21,26.98,60.53,0.35,4.28,914.1,Bangalore,6,5,2,0.6420547132365637,-0.766658819300159,26.48,25.97,28.18,62.6,0.04,26.419999999999998,26.327142857142857,61.87428571428571,0.8628571428571429,1.1760203270025644,0.5
2000-05-21,33.07,40.33,0.0,3.63,948.1,Hyderabad,6,5,2,0.6420547132365637,-0.766658819300159,31.86,30.98,32.35,45.04,0.01,31.749999999999996,32.14142857142857,40.57714285714286,0.7214285714285718,1.157647450240918,1.2100000000000009
2000-05-21,28.1,79.27,0.17,2.43,995.0,Mumbai,6,5,2,0.6420547132365637,-0.766658819300159,27.79,30.21,30.02,77.77,0.08,28.686666666666664,29.325714285714287,66.91142857142857,0.08857142857142856,0.9756511866928772,0.3100000000000023
2000-05-21,33.71,48.86,0.05,3.62,997.9,Chennai,6,5,2,0.6420547132365637,-0.766658819300159,33.83,33.25,34.24,46.76,0.01,33.71333333333334,33.089999999999996,50.86142857142857,0.6257142857142857,1.3893523671120165,-0.11999999999999744
2000-05-21,35.54,33.27,0.13,2.35,974.4,Delhi,6,5,2,0.6420547132365637,-0.766658819300159,37.57,37.58,36.21,24.64,0.0,36.76333333333331,36.83571428571429,28.34,0.40428571428571425,0.8778545274869972,-2.030000000000001
2000-05-22,28.23,76.76,0.4,2.25,995.0,Mumbai,0,5,2,0.6287628145958344,-0.7775971469736269,28.1,30.17,29.68,79.27,0.17,28.039999999999996,29.118571428571432,68.95428571428572,0.1457142857142857,1.0397183684605578,0.129999999999999
2000-05-22,32.05,45.33,0.0,2.33,948.5,Hyderabad,0,5,2,0.6287628145958344,-0.7775971469736269,33.07,30.32,32.6,40.33,0.0,32.32666666666666,32.06285714285714,41.37428571428571,0.7214285714285718,1.1398642358597448,-1.0200000000000031
2000-05-22,33.48,50.98,0.0,3.71,998.0,Chennai,0,5,2,0.6287628145958344,-0.7775971469736269,33.71,33.6,34.55,48.86,0.05,33.67333333333334,32.93714285714286,51.315714285714286,0.6128571428571429,1.2542423248812629,-0.23000000000000398
2000-05-22,35.43,40.28,0.02,2.51,974.9,Delhi,0,5,2,0.6287628145958344,-0.7775971469736269,35.54,37.18,36.93,33.27,0.13,36.17999999999998,36.621428571428574,30.721428571428568,0.3757142857142857,1.0222104899262057,-0.10999999999999943
2000-05-22,27.77,58.08,0.0,3.87,913.8,Bangalore,0,5,2,0.6287628145958344,-0.7775971469736269,26.98,25.8,28.38,60.53,0.35,27.076666666666668,26.240000000000002,63.080000000000005,0.8614285714285713,1.0093397181653396,0.7899999999999991
2000-05-23,32.26,45.53,1.24,2.68,948.0,Hyderabad,1,5,2,0.6152845999633276,-0.7883050558305255,32.05,31.86,32.6,45.33,0.0,32.46,32.01428571428571,42.901428571428575,0.8985714285714289,1.1202359445358787,0.21000000000000085
2000-05-23,28.36,76.39,0.72,1.94,994.4,Mumbai,1,5,2,0.6152845999633276,-0.7883050558305255,28.23,27.79,29.66,76.76,0.4,28.23,28.93285714285714,71.19857142857143,0.24857142857142858,1.0429879239587694,0.129999999999999
2000-05-23,31.4,57.91,0.09,3.67,999.0,Chennai,1,5,2,0.6152845999633276,-0.7883050558305255,33.48,33.83,30.31,50.98,0.0,32.863333333333344,33.09285714285714,51.13714285714286,0.20714285714285707,0.8878760102196553,-2.0799999999999983
2000-05-23,36.61,32.85,0.01,2.72,975.0,Delhi,1,5,2,0.6152845999633276,-0.7883050558305255,35.43,37.57,37.4,40.28,0.02,35.85999999999998,36.50857142857143,31.700000000000006,0.08428571428571428,0.9638711630962554,1.1799999999999997
2000-05-23,27.11,62.64,1.93,2.69,913.6,Bangalore,1,5,2,0.6152845999633276,-0.7883050558305255,27.77,26.48,26.14,58.08,0.0,27.286666666666665,26.37857142857143,63.019999999999996,0.48,1.0587009110447674,-0.6600000000000001
2000-05-24,28.82,78.63,0.28,2.65,994.0,Mumbai,2,5,2,0.6016240632249226,-0.7987793728863649,28.36,28.1,29.67,76.39,0.72,28.47,28.81142857142857,73.40714285714286,0.2885714285714286,0.9910504287779586,0.46000000000000085
2000-05-24,31.05,64.35,0.47,2.6,999.4,Chennai,2,5,2,0.6016240632249226,-0.7987793728863649,31.4,33.71,32.38,57.91,0.09,31.976666666666674,32.902857142857144,52.64857142857142,0.16285714285714278,1.1649279560800672,-0.34999999999999787
2000-05-24,25.34,72.14,1.35,1.73,914.2,Bangalore,2,5,2,0.6016240632249226,-0.7987793728863649,27.11,26.98,24.54,62.64,1.93,26.74,26.49285714285714,63.214285714285715,0.6328571428571428,0.8497002272506826,-1.7699999999999996
2000-05-24,37.23,25.63,0.0,3.01,973.2,Delhi,2,5,2,0.6016240632249226,-0.7987793728863649,36.61,35.54,35.65,32.85,0.01,36.42333333333331,36.73428571428571,29.76857142857143,0.0642857142857143,0.9129596037591728,0.6199999999999974
2000-05-24,29.71,59.95,3.43,3.62,948.7,Hyderabad,2,5,2,0.6016240632249226,-0.7987793728863649,32.26,33.07,33.56,45.53,1.24,31.339999999999993,31.464285714285715,46.68142857142857,1.3328571428571432,1.178457425944304,-2.549999999999997
2000-05-25,25.32,69.57,0.17,2.27,914.1,Bangalore,3,5,2,0.5877852522924732,-0.8090169943749473,25.34,27.77,25.97,72.14,1.35,25.923333333333336,26.4,64.29571428571428,0.6571428571428573,0.9463790642933366,-0.019999999999999574
2000-05-25,31.86,58.72,0.13,2.04,999.2,Chennai,3,5,2,0.5877852522924732,-0.8090169943749473,31.05,33.48,33.25,64.35,0.47,31.43666666666667,32.70428571428572,53.75142857142857,0.17428571428571418,1.2133542646021755,0.8099999999999987
2000-05-25,37.67,21.42,0.0,4.48,971.5,Delhi,3,5,2,0.5877852522924732,-0.8090169943749473,37.23,35.43,37.58,25.63,0.0,37.16999999999997,36.74714285714286,28.87,0.0642857142857143,0.9273746866960927,0.44000000000000483
2000-05-25,29.2,78.19,0.08,2.81,993.9,Mumbai,3,5,2,0.5877852522924732,-0.8090169943749473,28.82,28.23,30.21,78.63,0.28,28.793333333333333,28.66714285714286,75.92999999999999,0.3,0.8105906136004636,0.379999999999999
2000-05-25,28.57,65.71,0.69,3.51,948.9,Hyderabad,3,5,2,0.5877852522924732,-0.8090169943749473,29.71,32.05,30.98,59.95,3.43,30.179999999999996,31.12,49.40142857142856,0.7757142857142859,1.6147858475149413,-1.1400000000000006
2000-05-26,25.6,70.43,1.71,2.68,912.8,Bangalore,4,5,2,0.5737722679043246,-0.8190148866680801,25.32,27.11,25.8,69.57,0.17,25.42,26.371428571428574,65.14142857142858,0.7928571428571428,0.9702307040323043,0.28000000000000114
2000-05-26,27.84,67.65,0.1,3.21,948.2,Hyderabad,4,5,2,0.5737722679043246,-0.8190148866680801,28.57,32.26,30.32,65.71,0.69,28.706666666666663,30.76571428571429,52.791428571428575,0.7814285714285718,2.0365400163258003,-0.7300000000000004
2000-05-26,30.35,68.58,0.21,2.77,998.8,Chennai,4,5,2,0.5737722679043246,-0.8190148866680801,31.86,31.4,33.6,58.72,0.13,31.086666666666673,32.24,56.59428571428571,0.13714285714285707,1.418026798054132,-1.509999999999998
2000-05-26,29.11,77.65,0.06,2.78,992.5,Mumbai,4,5,2,0.5737722679043246,-0.8190148866680801,29.2,28.36,30.17,78.19,0.08,29.043333333333333,28.515714285714285,77.80857142857143,0.25571428571428567,0.5353147716642497,-0.08999999999999986
2000-05-27,29.47,56.54,0.05,2.53,948.7,Hyderabad,5,5,2,0.5595892624101765,-0.8287700871745038,27.84,29.71,31.86,67.65,0.1,28.62666666666666,30.424285714285713,54.434285714285714,0.7871428571428574,2.0228021582521283,1.629999999999999
2000-05-27,24.61,75.13,0.09,2.92,913.2,Bangalore,5,5,2,0.5595892624101765,-0.8287700871745038,25.6,25.34,26.48,70.43,1.71,25.176666666666666,26.104285714285712,66.93142857142857,0.7999999999999999,1.1718483568397449,-0.990000000000002
2000-05-27,31.23,63.41,0.13,3.72,998.6,Chennai,5,5,2,0.5595892624101765,-0.8287700871745038,30.35,31.05,33.83,68.58,0.21,31.146666666666675,31.868571428571425,58.97285714285714,0.15428571428571422,1.2643236475340853,0.879999999999999
2000-05-28,30.71,61.54,0.44,3.32,999.7,Chennai,6,5,2,0.545240438540651,-0.8382797052177744,31.23,31.86,33.71,63.41,0.13,30.76333333333334,31.44,60.78428571428571,0.20999999999999994,1.0211757928973606,-0.5199999999999996
2000-05-28,23.48,72.25,0.05,3.38,914.4,Bangalore,6,5,2,0.545240438540651,-0.8382797052177744,24.61,25.32,26.98,75.13,0.09,24.563333333333333,25.604285714285712,68.60571428571428,0.7571428571428571,1.4496764827924231,-1.129999999999999
2000-05-28,29.53,58.66,0.0,2.62,949.4,Hyderabad,6,5,2,0.545240438540651,-0.8382797052177744,29.47,28.57,33.07,56.54,0.05,28.946666666666662,29.91857142857143,57.05285714285714,0.7871428571428574,1.661329072073004,0.060000000000002274
2000-05-29,30.46,63.66,0.04,3.91,1000.7,Chennai,0,5,2,0.5307300481619334,-0.8475409228928311,30.71,30.35,33.48,61.54,0.44,30.800000000000008,31.00857142857143,62.59571428571428,0.21571428571428566,0.5404759807001476,-0.25
2000-05-29,30.38,53.77,0.04,2.47,950.0,Hyderabad,0,5,2,0.5307300481619334,-0.8475409228928311,29.53,27.84,32.05,58.66,0.0,29.793333333333326,29.68,58.25857142857142,0.792857142857143,1.4042554373524385,0.8499999999999979
2000-05-29,24.62,68.6,0.0,2.91,915.2,Bangalore,0,5,2,0.5307300481619334,-0.8475409228928311,23.48,25.6,27.77,72.25,0.05,24.236666666666668,25.154285714285713,70.10857142857142,0.7571428571428571,1.1158234200631714,1.1400000000000006
2000-05-30,22.8,75.28,1.75,2.72,915.7,Bangalore,1,5,2,0.5160623910158528,-0.8565509959010036,24.62,24.61,27.11,68.6,0.0,23.633333333333336,24.53857142857143,71.91428571428571,0.7314285714285714,1.0435904140900334,-1.8200000000000003
2000-05-30,29.51,58.56,1.02,3.22,950.0,Hyderabad,1,5,2,0.5160623910158528,-0.8565509959010036,30.38,29.47,32.26,53.77,0.04,29.80666666666666,29.287142857142857,60.120000000000005,0.7614285714285717,0.8290298403500631,-0.8699999999999974
2000-05-30,37.62,19.28,0.03,3.92,976.3,Delhi,1,5,2,0.5160623910158528,-0.8565509959010036,37.67,36.61,37.18,21.42,0.0,37.50666666666664,36.81,28.195714285714285,0.027142857142857142,0.9752777382200014,-0.05000000000000426
2000-05-30,30.58,61.25,1.65,2.74,1000.6,Chennai,1,5,2,0.5160623910158528,-0.8565509959010036,30.46,31.23,31.4,63.66,0.04,30.583333333333343,30.891428571428573,63.07285714285713,0.4385714285714285,0.530264983173921,0.11999999999999744
2000-05-31,29.58,65.97,2.3,3.41,999.4,Chennai,2,5,2,0.5012418134457758,-0.865307254363206,30.58,30.71,31.05,61.25,1.65,30.206666666666674,30.681428571428572,63.30428571428571,0.7,0.7156681859496145,-1.0
2000-05-31,29.88,54.55,0.99,4.11,949.0,Hyderabad,2,5,2,0.5012418134457758,-0.865307254363206,29.51,29.53,29.71,58.56,1.02,29.92333333333333,29.31142857142857,59.348571428571425,0.4128571428571431,0.8458019581328352,0.36999999999999744
2000-05-31,37.45,23.74,0.81,2.45,975.9,Delhi,2,5,2,0.5012418134457758,-0.865307254363206,37.62,37.23,37.57,19.28,0.03,37.57999999999998,36.792857142857144,28.067142857142862,0.14285714285714285,0.9606371893304293,-0.1699999999999946
2000-06-01,29.88,66.12,1.43,3.23,997.8,Chennai,3,6,2,0.48627270710868997,-0.8738071036110808,29.58,30.46,31.86,65.97,2.3,30.01333333333334,30.398571428571426,64.36142857142856,0.8857142857142856,0.5425688457517402,0.3000000000000007
2000-06-01,28.64,59.73,0.3,3.15,947.7,Hyderabad,3,6,2,0.48627270710868997,-0.8738071036110808,29.88,30.38,28.57,54.55,0.99,29.34333333333333,29.321428571428573,58.494285714285716,0.3571428571428574,0.835931188783708,-1.2399999999999984
2000-06-02,28.17,84.91,4.21,2.61,992.1,Mumbai,4,6,2,0.4711595076738638,-0.8820480249558537,29.11,28.82,27.79,77.65,0.06,28.826666666666664,28.57,78.82857142857142,0.8457142857142858,0.46396838972790533,-0.9399999999999977
2000-06-02,36.79,34.07,0.0,1.53,973.7,Delhi,4,6,2,0.4711595076738638,-0.8820480249558537,37.45,37.67,35.54,23.74,0.81,37.28666666666664,36.97142857142857,28.181428571428572,0.12428571428571429,0.7899457485898066,-0.6600000000000037
2000-06-02,28.49,69.71,0.69,3.57,997.7,Chennai,4,6,2,0.4711595076738638,-0.8820480249558537,29.88,30.58,30.35,66.12,1.43,29.316666666666674,30.132857142857144,64.52285714285713,0.9542857142857143,0.9048335811204177,-1.3900000000000006
2000-06-02,22.95,77.83,3.58,3.87,912.2,Bangalore,4,6,2,0.4711595076738638,-0.8820480249558537,22.8,23.48,25.34,75.28,1.75,23.456666666666667,24.197142857142858,72.72714285714285,1.05,1.125443827795734,0.14999999999999858
2000-06-03,28.18,66.64,1.04,1.87,946.2,Hyderabad,5,6,2,0.4559066935084588,-0.8900275764346767,28.64,29.51,27.84,59.73,0.3,28.899999999999995,29.369999999999997,58.35,0.49142857142857166,0.7398648525240357,-0.46000000000000085
2000-06-03,35.99,32.16,0.0,2.61,975.2,Delhi,5,6,2,0.4559066935084588,-0.8900275764346767,36.79,37.62,35.43,34.07,0.0,36.74333333333331,37.05142857142857,27.021428571428572,0.12142857142857143,0.617317545823673,-0.7999999999999972
2000-06-03,28.67,71.88,3.37,2.79,995.9,Chennai,5,6,2,0.4559066935084588,-0.8900275764346767,28.49,29.58,31.23,69.71,0.69,29.01333333333334,29.767142857142858,65.73285714285714,1.417142857142857,0.9048335811203911,0.18000000000000327
2000-06-04,28.9,67.77,2.64,4.88,994.3,Chennai,6,6,2,0.440518784350495,-0.8977433935342337,28.67,29.88,30.71,71.88,3.37,28.686666666666678,29.50857142857143,66.62285714285714,1.7314285714285715,0.8472785565445762,0.22999999999999687
2000-06-04,22.36,77.84,1.43,4.95,910.3,Bangalore,6,6,2,0.440518784350495,-0.8977433935342337,22.95,24.62,25.32,77.83,3.58,22.703333333333333,23.774285714285718,73.90857142857143,1.23,1.1876006223032225,-0.5899999999999999
2000-06-04,36.28,32.59,2.75,2.76,975.2,Delhi,6,6,2,0.440518784350495,-0.8977433935342337,35.99,37.45,36.61,32.16,0.0,36.35333333333332,37.00428571428571,26.984285714285715,0.5128571428571428,0.6672295242988401,0.28999999999999915
2000-06-05,35.79,34.07,3.37,1.45,974.4,Delhi,0,6,2,0.42500033996955416,-0.9051931898913974,36.28,36.79,37.23,32.59,2.75,36.019999999999975,36.798571428571435,28.189999999999998,0.9942857142857143,0.795663843832186,-0.490000000000002
2000-06-06,35.71,37.42,0.7,3.94,973.3,Delhi,1,6,2,0.4093559588156213,-0.9123747579707273,35.79,35.99,37.67,34.07,3.37,35.92666666666665,36.51857142857143,30.475714285714286,1.0942857142857143,0.7826542142277937,-0.0799999999999983
2000-06-08,31.86,55.23,0.0,5.15,998.5,Chennai,3,6,2,0.3777079652039649,-0.9259247771938498,28.9,28.49,30.46,67.77,2.64,29.810000000000006,29.708571428571425,65.41857142857143,1.7257142857142858,1.2007834743950663,2.960000000000001
2000-06-08,26.22,71.82,0.67,4.91,946.3,Hyderabad,3,6,2,0.3777079652039649,-0.9259247771938498,28.18,29.88,29.47,66.64,1.04,27.679999999999996,28.905714285714282,60.53285714285714,0.5800000000000003,1.3957059998779973,-1.9600000000000009
2000-06-09,31.98,53.9,0.0,5.08,999.0,Chennai,4,6,2,0.36171373072976765,-0.9322892131745133,31.86,28.67,30.58,55.23,0.0,30.91333333333334,29.90857142857143,64.36857142857143,1.49,1.458954289567353,0.120000000000001
2000-06-09,28.41,67.78,0.04,4.11,947.5,Hyderabad,4,6,2,0.36171373072976765,-0.9322892131745133,26.22,28.64,29.53,71.82,0.67,27.603333333333328,28.745714285714286,61.83571428571429,0.5857142857142861,1.3762734362868085,2.1900000000000013
2000-06-10,31.66,53.77,0.58,5.1,999.3,Chennai,5,6,2,0.3456123126707335,-0.9383773917408641,31.98,28.9,29.58,53.9,0.0,31.833333333333343,30.205714285714286,62.62571428571429,1.2442857142857144,1.5870712769421023,-0.3200000000000003
2000-06-10,27.91,86.77,0.55,3.4,992.8,Mumbai,5,6,2,0.3456123126707335,-0.9383773917408641,28.17,29.2,28.1,84.91,4.21,28.396666666666665,28.542857142857144,79.9,0.9,0.5001904399231526,-0.26000000000000156
